Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-16 15:21:10.434,15.9,25.6
2025-03-16 15:21:10.535,24.7,25.6
2025-03-16 15:21:10.637,19.0,25.6
2025-03-16 15:21:10.739,33.5,25.6
2025-03-16 15:21:10.841,18.1,25.6
2025-03-16 15:21:10.942,40.4,25.6
2025-03-16 15:21:11.045,27.5,25.6
2025-03-16 15:21:11.147,18.3,25.6
2025-03-16 15:21:11.249,12.5,25.6
2025-03-16 15:21:11.350,10.1,25.6
2025-03-16 15:21:11.452,15.0,25.6
2025-03-16 15:21:11.554,14.0,25.6
2025-03-16 15:21:11.656,21.0,25.6
2025-03-16 15:21:11.758,22.5,25.6
2025-03-16 15:21:11.860,33.5,25.6
2025-03-16 15:21:11.962,27.9,25.6
2025-03-16 15:21:12.064,27.2,25.6
2025-03-16 15:21:12.165,13.9,25.6
2025-03-16 15:21:12.267,25.4,25.6
2025-03-16 15:21:12.369,15.1,25.6
2025-03-16 15:21:12.470,13.9,25.6
2025-03-16 15:21:12.573,21.0,25.6
2025-03-16 15:21:12.674,11.3,25.6
2025-03-16 15:21:12.776,11.9,25.6
2025-03-16 15:21:12.877,12.6,25.6
2025-03-16 15:21:12.978,10.5,25.5
2025-03-16 15:21:13.080,22.9,25.5
2025-03-16 15:21:13.183,30.8,25.5
2025-03-16 15:21:13.284,21.9,25.5
2025-03-16 15:21:13.386,17.1,25.5
2025-03-16 15:21:13.487,33.0,25.5
