X_true,Y_true,X_Fake,Y_Fake,Re-Localize_time (ms),Pose Diff,Status
0,0,-0.8701208591701548,0.5648572450791491,142.37594604492188,1.0373880743875044,Success
0,0,0.2177320087665875,0.142417921759739,152.01783180236816,0.2601731963133337,Success
0,0,0.8627265450430248,0.5095076369397471,152.5857448577881,1.0019456689969768,Success
0,0,-0.19354840711320787,-0.5213821450753895,1306.1556816101074,0.5561477565355043,Success
0,0,0.8210589829304833,-0.9960642367167121,176.26714706420898,1.290845388540737,Success
0,0,0.8634150406402568,-0.39273042276547065,165.73381423950195,0.9485371460145151,Success
0,0,0.928749261517368,-0.9155447951672739,510.57910919189453,1.3041462581807848,Success
0,0,0.5286447134235814,-0.11273391225369012,140.81144332885742,0.5405313755950928,Success
0,0,-0.6799043701352727,0.19262771240692533,167.01483726501465,0.7066649758663345,Success
0,0,-0.07757718937273883,0.3165555881884059,150.92706680297852,0.3259227833771082,Success
