X_true,Y_true,X_Fake,Y_Fake,Re-Localize_time (ms),Pose Diff,Status
0,0,-0.5843972647102429,0.1649015902369373,41.34392738342285,0.6072171748752537,Success
0,0,-0.28242113743623554,0.951281356675171,152.2367000579834,0.9923194638968496,Success
0,0,-0.05538953332385077,-0.713294704068308,153.7632942199707,0.7154420558324266,Success
0,0,0.4355558774641417,-0.6789961984893202,1818.0499076843262,0.8066875231193965,Success
0,0,-0.5828721283844298,0.1355444526362144,155.46202659606934,0.5984247794734491,Success
0,0,0.3879412684931347,-0.905245383749,172.36924171447754,0.9848693479842575,Success
0,0,0.9996001778539316,-0.0724653359981744,151.56984329223633,1.0022233984930407,Success
0,0,0.7775741270189114,-0.3124027911620224,161.94915771484375,0.8379839061312838,Success
0,0,-0.03463015629427124,-0.36663308573258013,521.2006568908691,0.36826494169111335,Success
0,0,-0.21130258495585563,-0.49728564662755903,153.8074016571045,0.5403163857878235,Success
