MCL_Timestamp,MCL_X,MCL_Y,Odom_Timestamp,Odom_X,Odom_Y
514.579,0.007361519273468454,0.009520249413303605,514.785,0.0010814659698853751,6.062234861318126e-08
514.579,0.007361519273468454,0.009520249413303605,514.885,0.001083269368176712,6.045423392474543e-08
514.779,0.007372301722132587,0.009521344690735978,514.985,0.0010667362799240603,3.0884235368020985e-08
514.879,0.006566175945628366,0.008126800261632157,515.085,0.0010674349026939276,3.6461841161250355e-08
514.879,0.006566175945628366,0.008126800261632157,515.185,0.0010668873725974885,2.5349040283277878e-08
515.079,0.00697225010256958,0.007549820843503024,515.285,0.001066124303086363,-3.0707202750549728e-09
515.079,0.00697225010256958,0.007549820843503024,515.385,0.0010649794025843812,-7.040270241873687e-08
515.179,0.0051075838386461046,-0.005306395698502853,515.485,0.0010633836537562275,-2.0664471824649457e-07
515.379,0.011300897255678547,-0.001533567730641404,515.585,0.0010613187295502966,-4.484780298199736e-07
515.379,0.011300897255678547,-0.001533567730641404,515.685,0.0010588115284695387,-8.350424017582056e-07
515.579,0.012288118046017113,-0.0010199981669728304,515.785,0.001055942805581999,-1.3996429245505282e-06
515.579,0.012288118046017113,-0.0010199981669728304,515.885,0.0010528380407588672,-2.1619057109599053e-06
515.679,0.011538879127938608,0.0024367582790772186,515.985,0.001049550996776975,-3.147299766427768e-06
515.679,0.011538879127938608,0.0024367582790772186,516.085,0.0010465880923107886,-4.200702086541347e-06
515.879,0.01182442136001049,0.0020141448899910377,516.185,0.0010448068442325115,-4.929384058799368e-06
516.079,0.011131973092046837,0.0026070913997377353,516.285,0.001019374827205335,-1.7088621552307103e-05
516.079,0.011131973092046837,0.0026070913997377353,516.385,0.0009894661386466864,-3.297298079717626e-05
516.279,0.010153122469675044,0.0026089421884022577,516.485,0.0009655507380416453,-4.7327667082500474e-05
516.279,0.010153122469675044,0.0026089421884022577,516.585,0.0009431909071884075,-6.227880206362975e-05
516.379,0.007688144307265904,0.0036422225682350303,516.685,0.0009255189026022246,-7.517319134370548e-05
516.379,0.007688144307265904,0.0036422225682350303,516.785,0.0009214512637957023,-7.866899389628148e-05
516.579,0.007567849207114636,0.0034872232821474792,516.885,0.0009173996517265108,-8.225843046684103e-05
516.779,0.007061465488217103,0.0026075404216266535,516.985,0.0009095154063537197,-9.030320291920313e-05
516.779,0.007061465488217103,0.0026075404216266535,517.085,0.0009161931111721216,-8.275228006674262e-05
516.979,0.00749249657685522,0.001881851672038,517.185,0.0009153297121674015,-8.394864272690995e-05
516.979,0.00749249657685522,0.001881851672038,517.285,0.0009247049970683308,-7.10012541528303e-05
517.079,0.013400314246121883,0.005714666836084002,517.385,0.0009312231442834092,-6.147703182538079e-05
517.079,0.013400314246121883,0.005714666836084002,517.485,0.0009387690389013479,-4.868376017380023e-05
517.279,0.013101028501579712,0.00268421958339655,517.585,0.0009472325083153754,-3.23889959952094e-05
517.479,0.013289073186473667,0.0008361057347182832,517.685,0.0009451658075985982,-3.684470799957326e-05
517.479,0.013289073186473667,0.0008361057347182832,517.785,0.0009430925856735049,-4.218628428268147e-05
517.679,0.01327701068229164,-0.0010515259546538484,517.885,0.0009420702192981433,-4.5205412445904874e-05
517.679,0.01327701068229164,-0.0010515259546538484,517.985,0.0009381350360702565,-5.947752314286865e-05
517.779,0.015099805546135422,-0.003730849648976046,518.085,0.0009349541995059262,-7.238955040688794e-05
517.779,0.015099805546135422,-0.003730849648976046,518.185,0.0009350381068252239,-7.105160430990525e-05
517.979,0.01637271872559139,-0.007479020408475307,518.285,0.0009377863213962268,-5.063657276014956e-05
517.979,0.01637271872559139,-0.007479020408475307,518.385,0.0009392418565300673,-3.327884047382696e-05
518.179,0.016278740426486426,-0.011318476536286537,518.485,0.0009398011716992625,-1.7002693581165788e-05
518.379,0.015967389893132664,-0.013482749174635511,518.585,0.0009395587307807962,-9.18729677051645e-07
518.379,0.015967389893132664,-0.013482749174635511,518.685,0.0009387306067608017,1.170822180298237e-05
518.479,0.011051927939253614,-0.015814586176237152,518.785,0.0009373932539028113,2.3372353103812966e-05
518.479,0.011051927939253614,-0.015814586176237152,518.885,0.000935617503345801,3.410413456173363e-05
518.679,0.012283240467442523,-0.015968933530840834,518.985,0.0009339773195087391,4.1620870444294495e-05
518.679,0.012283240467442523,-0.015968933530840834,519.085,0.0009321375572319069,4.848084675283546e-05
518.879,0.0123436662915787,-0.017934692744727376,519.185,0.0009303837180244501,5.389468538352929e-05
519.079,0.013489703837155856,-0.018994990311067363,519.285,0.0009291058373286955,5.7245503718984125e-05
519.079,0.013489703837155856,-0.018994990311067363,519.385,0.00092960026683771,5.628795803692613e-05
519.179,0.01360639624259233,-0.02201364116234062,519.485,0.0009325270055340306,5.0376147051563573e-05
519.179,0.01360639624259233,-0.02201364116234062,519.585,0.0009353018743484777,4.5432934325201715e-05
519.379,0.015007251360666494,-0.02252613240610981,519.685,0.0009370603335842819,4.264285695301145e-05
519.579,0.015933028068132526,-0.024169550597619226,519.785,0.0009368991726257046,4.284935185015947e-05
