X_true,Y_true,X_Fake,Y_Fake,Re-Localize_time (ms),Pose Diff,Status
0,0,0.0357205237305227,-0.3124257397767105,42.85597801208496,0.31446112429139417,Success
0,0,0.7416659701464128,0.07994065941504558,147.4761962890625,0.74596174184802,Success
0,0,-0.7819763939967965,0.9421429687290559,151.95417404174805,1.2243857457083662,Success
0,0,0.08999448918330044,0.7399798526332975,167.80471801757812,0.7454322171643508,Success
0,0,-0.44630635808623875,0.8526328973733113,921.8230247497559,0.9623784198284008,Success
0,0,0.3989036094070928,-0.4764979230827002,148.69356155395508,0.6214292882542095,Success
0,0,0.6813965778599156,0.2075818210208289,696.1216926574707,0.7123141924302278,Success
0,0,-0.12094723648466688,-0.11769456639579223,147.17555046081543,0.16876091067652924,Success
0,0,-0.6267721232377095,-0.5953154556673748,173.13170433044434,0.8644326383382112,Success
0,0,-0.7316832798221737,0.6222393806655657,1492.0415878295898,0.960490639632891,Success
