Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-13 18:55:42.794,17.2,28.8
2025-03-13 18:55:42.894,21.8,28.8
2025-03-13 18:55:42.994,27.1,28.8
2025-03-13 18:55:43.094,29.1,28.8
2025-03-13 18:55:43.194,18.5,28.8
2025-03-13 18:55:43.294,19.7,28.8
2025-03-13 18:55:43.395,13.5,28.8
2025-03-13 18:55:43.495,16.3,28.8
2025-03-13 18:55:43.595,21.6,28.8
2025-03-13 18:55:43.695,19.7,28.8
2025-03-13 18:55:43.795,28.2,28.8
2025-03-13 18:55:43.895,14.5,28.8
2025-03-13 18:55:43.995,16.4,28.8
2025-03-13 18:55:44.095,16.9,28.8
2025-03-13 18:55:44.195,18.1,28.8
2025-03-13 18:55:44.296,20.1,28.8
2025-03-13 18:55:44.396,29.2,28.8
2025-03-13 18:55:44.496,26.1,28.8
2025-03-13 18:55:44.596,32.8,28.8
2025-03-13 18:55:44.696,23.3,28.8
2025-03-13 18:55:44.796,17.4,28.8
2025-03-13 18:55:44.896,14.7,28.8
2025-03-13 18:55:44.996,13.2,28.8
2025-03-13 18:55:45.097,22.0,28.8
2025-03-13 18:55:45.197,28.5,28.8
2025-03-13 18:55:45.297,31.8,28.8
2025-03-13 18:55:45.397,20.5,28.8
2025-03-13 18:55:45.497,20.1,28.8
2025-03-13 18:55:45.597,16.0,28.8
2025-03-13 18:55:45.697,18.4,28.8
2025-03-13 18:55:45.798,15.8,28.8
2025-03-13 18:55:45.898,28.1,28.8
2025-03-13 18:55:45.998,24.7,28.8
2025-03-13 18:55:46.098,29.5,28.8
2025-03-13 18:55:46.198,43.4,28.8
2025-03-13 18:55:46.299,15.6,28.8
2025-03-13 18:55:46.398,19.5,28.8
2025-03-13 18:55:46.498,17.8,28.8
2025-03-13 18:55:46.599,21.4,28.8
2025-03-13 18:55:46.699,23.9,28.8
2025-03-13 18:55:46.799,29.2,28.8
2025-03-13 18:55:46.899,30.0,28.8
2025-03-13 18:55:46.999,20.5,28.8
2025-03-13 18:55:47.099,13.4,28.8
2025-03-13 18:55:47.199,16.8,28.8
2025-03-13 18:55:47.299,16.1,28.8
2025-03-13 18:55:47.399,22.8,28.8
2025-03-13 18:55:47.500,21.3,28.8
2025-03-13 18:55:47.600,31.4,28.8
2025-03-13 18:55:47.700,27.7,28.8
2025-03-13 18:55:47.800,17.0,28.8
2025-03-13 18:55:47.900,15.2,28.8
2025-03-13 18:55:48.001,19.3,28.8
2025-03-13 18:55:48.101,19.0,28.8
