amcl_Timestamp,amcl_X,amcl_Y,Odom_Timestamp,Odom_X,Odom_Y
135.28,0.02861890128796612,0.0005259228853598574,254.203,0.010949708841873847,5.8270717435957235e-06
135.28,0.02861890128796612,0.0005259228853598574,254.303,0.010958921143564011,5.8368231428000676e-06
135.28,0.02861890128796612,0.0005259228853598574,254.403,0.010968133445301374,5.8465826536748715e-06
135.28,0.02861890128796612,0.0005259228853598574,254.503,0.010977345747085924,5.856350276118404e-06
135.28,0.02861890128796612,0.0005259228853598574,254.603,0.010986558048917669,5.866126010028987e-06
135.28,0.02861890128796612,0.0005259228853598574,254.703,0.010995770350796609,5.875909855304912e-06
135.28,0.02861890128796612,0.0005259228853598574,254.803,0.011004982652722728,5.885701811844491e-06
135.28,0.02861890128796612,0.0005259228853598574,254.903,0.011014194954695978,5.895501879545969e-06
135.28,0.02861890128796612,0.0005259228853598574,255.003,0.01102340725671637,5.9053100583076685e-06
135.28,0.02861890128796612,0.0005259228853598574,255.103,0.011032619558783967,5.915126348027976e-06
135.28,0.02861890128796612,0.0005259228853598574,255.203,0.011041831860898655,5.9249507486050675e-06
135.28,0.02861890128796612,0.0005259228853598574,255.303,0.011051044163060492,5.934783259937317e-06
135.28,0.02861890128796612,0.0005259228853598574,255.403,0.011060256465269463,5.94462388192303e-06
135.28,0.02861890128796612,0.0005259228853598574,255.503,0.011069468767525528,5.954472614460475e-06
135.28,0.02861890128796612,0.0005259228853598574,255.603,0.011078681069828691,5.9643294574479816e-06
135.28,0.02861890128796612,0.0005259228853598574,255.703,0.01108789337217895,5.974194410783858e-06
135.28,0.02861890128796612,0.0005259228853598574,255.803,0.01109710567457629,5.984067474366412e-06
135.28,0.02861890128796612,0.0005259228853598574,255.903,0.011106317977020722,5.9939486480939594e-06
135.28,0.02861890128796612,0.0005259228853598574,256.003,0.011115530279512204,6.003837931864793e-06
135.28,0.02861890128796612,0.0005259228853598574,256.103,0.01112474258205075,6.013735325577247e-06
135.28,0.02861890128796612,0.0005259228853598574,256.203,0.011133954884636343,6.0236408291296155e-06
135.28,0.02861890128796612,0.0005259228853598574,256.303,0.01114316718726892,6.033554442420175e-06
135.28,0.02861890128796612,0.0005259228853598574,256.403,0.01115237948994859,6.04347616534735e-06
135.28,0.02861890128796612,0.0005259228853598574,256.503,0.011161591792675287,6.053405997809395e-06
135.28,0.02861890128796612,0.0005259228853598574,256.603,0.011170804095448962,6.063343939704611e-06
135.28,0.02861890128796612,0.0005259228853598574,256.703,0.011180016398269682,6.073289990931384e-06
135.28,0.02861890128796612,0.0005259228853598574,256.803,0.011189228701137382,6.0832441513879794e-06
135.28,0.02861890128796612,0.0005259228853598574,256.903,0.01119844100405209,6.093206420972757e-06
135.28,0.02861890128796612,0.0005259228853598574,257.003,0.011207653307013786,6.1031767995840306e-06
135.28,0.02861890128796612,0.0005259228853598574,257.103,0.011216865610022445,6.113155287120118e-06
135.28,0.02861890128796612,0.0005259228853598574,257.203,0.011226077913078088,6.123141883479356e-06
135.28,0.02861890128796612,0.0005259228853598574,257.303,0.011235290216180693,6.133136588560073e-06
135.28,0.02861890128796612,0.0005259228853598574,257.403,0.011244502519330221,6.143139402260572e-06
135.28,0.02861890128796612,0.0005259228853598574,257.503,0.011253714822526724,6.153150324479243e-06
135.28,0.02861890128796612,0.0005259228853598574,257.603,0.011262927125770126,6.1631693551143414e-06
135.28,0.02861890128796612,0.0005259228853598574,257.703,0.011272139429060456,6.17319649406425e-06
135.28,0.02861890128796612,0.0005259228853598574,257.803,0.011281351732397716,6.183231741227305e-06
135.28,0.02861890128796612,0.0005259228853598574,257.903,0.011290564035781844,6.193275096501793e-06
135.28,0.02861890128796612,0.0005259228853598574,258.003,0.011299776339212904,6.203326559786134e-06
135.28,0.02861890128796612,0.0005259228853598574,258.103,0.011308988642690846,6.213386130978613e-06
135.28,0.02861890128796612,0.0005259228853598574,258.203,0.011318200946215669,6.223453809977579e-06
135.28,0.02861890128796612,0.0005259228853598574,258.303,0.011327413249787349,6.233529596681348e-06
135.28,0.02861890128796612,0.0005259228853598574,258.403,0.011336625553405918,6.24361349098831e-06
135.28,0.02861890128796612,0.0005259228853598574,258.503,0.011345837857071326,6.253705492796787e-06
135.28,0.02861890128796612,0.0005259228853598574,258.603,0.011355050160783583,6.263805602005131e-06
135.28,0.02861890128796612,0.0005259228853598574,258.703,0.011364262464542705,6.273913818511709e-06
135.28,0.02861890128796612,0.0005259228853598574,258.803,0.011373474768348626,6.284030142214796e-06
135.28,0.02861890128796612,0.0005259228853598574,258.903,0.011382687072201383,6.294154573012814e-06
135.28,0.02861890128796612,0.0005259228853598574,259.003,0.011391899376100946,6.304287110804074e-06
135.28,0.02861890128796612,0.0005259228853598574,259.103,0.011401111680047319,6.314427755486945e-06
135.28,0.02861890128796612,0.0005259228853598574,259.203,0.011410323984040476,6.324576506959758e-06
135.28,0.02861890128796612,0.0005259228853598574,259.303,0.011419536288080403,6.3347333651208745e-06
135.28,0.02861890128796612,0.0005259228853598574,259.403,0.011428748592167156,6.344898329868691e-06
135.28,0.02861890128796612,0.0005259228853598574,259.503,0.011437960896300644,6.3550714011015e-06
135.28,0.02861890128796612,0.0005259228853598574,259.603,0.011447173200480937,6.365252578717729e-06
135.28,0.02861890128796612,0.0005259228853598574,259.703,0.01145638550470796,6.375441862615665e-06
135.28,0.02861890128796612,0.0005259228853598574,259.803,0.011465597808981709,6.385639252693695e-06
135.28,0.02861890128796612,0.0005259228853598574,259.903,0.011474810113302251,6.395844748850225e-06
135.28,0.02861890128796612,0.0005259228853598574,260.003,0.0114840224176695,6.406058350983555e-06
135.28,0.02861890128796612,0.0005259228853598574,260.103,0.01149323472208344,6.416280058992046e-06
135.28,0.02861890128796612,0.0005259228853598574,260.203,0.011502447026544115,6.42650987277412e-06
135.28,0.02861890128796612,0.0005259228853598574,260.303,0.011511659331051466,6.436747792228092e-06
135.28,0.02861890128796612,0.0005259228853598574,260.403,0.011520871635605494,6.4469938172523245e-06
135.28,0.02861890128796612,0.0005259228853598574,260.503,0.01153008394020625,6.457247947745242e-06
135.28,0.02861890128796612,0.0005259228853598574,260.603,0.011539296244853656,6.467510183605172e-06
135.28,0.02861890128796612,0.0005259228853598574,260.703,0.011548508549547719,6.47778052473048e-06
135.28,0.02861890128796612,0.0005259228853598574,260.803,0.011557720854288462,6.488058971019571e-06
135.28,0.02861890128796612,0.0005259228853598574,260.903,0.011566933159075869,6.498345522370817e-06
135.28,0.02861890128796612,0.0005259228853598574,261.003,0.011576145463909915,6.508640178682569e-06
135.28,0.02861890128796612,0.0005259228853598574,261.103,0.011585357768790591,6.518942939853209e-06
135.28,0.02861890128796612,0.0005259228853598574,261.203,0.011594570073717883,6.529253805781112e-06
135.28,0.02861890128796612,0.0005259228853598574,261.303,0.011603782378691785,6.539572776364667e-06
135.28,0.02861890128796612,0.0005259228853598574,261.403,0.011612994683712293,6.549899851502245e-06
135.28,0.02861890128796612,0.0005259228853598574,261.503,0.011622206988779431,6.560235031092257e-06
135.28,0.02861890128796612,0.0005259228853598574,261.603,0.011631419293893183,6.570578315033094e-06
135.28,0.02861890128796612,0.0005259228853598574,261.703,0.011640631599053469,6.580929703223058e-06
135.28,0.02861890128796612,0.0005259228853598574,261.803,0.011649843904260356,6.591289195560624e-06
135.28,0.02861890128796612,0.0005259228853598574,261.903,0.011659056209513791,6.601656791944118e-06
135.28,0.02861890128796612,0.0005259228853598574,262.003,0.011668268514813796,6.612032492271962e-06
135.28,0.02861890128796612,0.0005259228853598574,262.103,0.011677480820160341,6.622416296442516e-06
135.28,0.02861890128796612,0.0005259228853598574,262.203,0.011686693125553437,6.6328082043541995e-06
135.28,0.02861890128796612,0.0005259228853598574,262.303,0.011695905430993097,6.643208215905436e-06
135.28,0.02861890128796612,0.0005259228853598574,262.403,0.011705117736479247,6.653616330994539e-06
135.28,0.02861890128796612,0.0005259228853598574,262.503,0.011714330042011912,6.664032549519931e-06
135.28,0.02861890128796612,0.0005259228853598574,262.603,0.011723542347591114,6.6744568713800604e-06
135.28,0.02861890128796612,0.0005259228853598574,262.703,0.011732754653216788,6.684889296473244e-06
135.28,0.02861890128796612,0.0005259228853598574,262.803,0.011741966958888928,6.695329824697886e-06
135.28,0.02861890128796612,0.0005259228853598574,262.903,0.011751179264607598,6.705778455952461e-06
135.28,0.02861890128796612,0.0005259228853598574,263.003,0.01176039157037269,6.716235190135269e-06
135.28,0.02861890128796612,0.0005259228853598574,263.103,0.011769603876184274,6.72670002714479e-06
135.28,0.02861890128796612,0.0005259228853598574,263.203,0.011778816182042332,6.737172966879429e-06
135.28,0.02861890128796612,0.0005259228853598574,263.303,0.011788028487946842,6.747654009237569e-06
135.28,0.02861890128796612,0.0005259228853598574,263.403,0.0117972407938978,6.758143154117615e-06
135.28,0.02861890128796612,0.0005259228853598574,263.503,0.011806453099895196,6.7686404014179745e-06
135.28,0.02861890128796612,0.0005259228853598574,263.603,0.011815665405938975,6.779145751037008e-06
135.28,0.02861890128796612,0.0005259228853598574,263.703,0.011824877712029227,6.789659202873224e-06
135.28,0.02861890128796612,0.0005259228853598574,263.803,0.011834090018165825,6.800180756824907e-06
135.28,0.02861890128796612,0.0005259228853598574,263.903,0.011843302324348862,6.8107104127905764e-06
135.28,0.02861890128796612,0.0005259228853598574,264.003,0.011852514630578246,6.821248170668573e-06
135.28,0.02861890128796612,0.0005259228853598574,264.103,0.011861726936854054,6.831794030357377e-06
135.28,0.02861890128796612,0.0005259228853598574,264.203,0.01187093924317621,6.842347991755343e-06
135.28,0.02861890128796612,0.0005259228853598574,264.303,0.011880151549544716,6.852910054760904e-06
135.28,0.02861890128796612,0.0005259228853598574,264.403,0.01188936385595958,6.863480219272483e-06
135.28,0.02861890128796612,0.0005259228853598574,264.503,0.011898576162420814,6.8740584851885275e-06
135.28,0.02861890128796612,0.0005259228853598574,264.603,0.01190778846892838,6.8846448524074345e-06
135.28,0.02861890128796612,0.0005259228853598574,264.703,0.011917000775482255,6.895239320827602e-06
135.28,0.02861890128796612,0.0005259228853598574,264.803,0.011926213082082469,6.9058418903474836e-06
135.28,0.02861890128796612,0.0005259228853598574,264.903,0.011935425388728984,6.916452560865491e-06
135.28,0.02861890128796612,0.0005259228853598574,265.003,0.011944637695421844,6.9270713322800925e-06
135.28,0.02861890128796612,0.0005259228853598574,265.103,0.011953850002160966,6.937698204489637e-06
135.28,0.02861890128796612,0.0005259228853598574,265.203,0.011963062308946395,6.9483331773926265e-06
135.28,0.02861890128796612,0.0005259228853598574,265.303,0.011972274615778074,6.958976250887414e-06
135.28,0.02861890128796612,0.0005259228853598574,265.403,0.01198148692265606,6.96962742487252e-06
135.28,0.02861890128796612,0.0005259228853598574,265.503,0.011990699229580272,6.98028669924629e-06
135.28,0.02861890128796612,0.0005259228853598574,265.603,0.011999911536550794,6.990954073907261e-06
135.28,0.02861890128796612,0.0005259228853598574,265.703,0.012009123843567516,7.0016295487537476e-06
135.28,0.02861890128796612,0.0005259228853598574,265.803,0.012018336150630464,7.012313123684231e-06
135.28,0.02861890128796612,0.0005259228853598574,265.903,0.012027548457739656,7.023004798597175e-06
135.28,0.02861890128796612,0.0005259228853598574,266.003,0.012036760764895045,7.033704573390974e-06
135.28,0.02861890128796612,0.0005259228853598574,266.103,0.012045973072096674,7.044412447964116e-06
135.28,0.02861890128796612,0.0005259228853598574,266.203,0.012055185379344507,7.055128422215021e-06
135.28,0.02861890128796612,0.0005259228853598574,266.303,0.012064397686638507,7.065852496042106e-06
135.28,0.02861890128796612,0.0005259228853598574,266.403,0.012073609993978706,7.076584669343845e-06
135.28,0.02861890128796612,0.0005259228853598574,266.503,0.012082822301365106,7.087324942018699e-06
135.28,0.02861890128796612,0.0005259228853598574,266.603,0.012092034608797628,7.098073313965048e-06
135.28,0.02861890128796612,0.0005259228853598574,266.703,0.01210124691627632,7.108829785081388e-06
135.28,0.02861890128796612,0.0005259228853598574,266.803,0.012110459223801202,7.119594355266199e-06
135.28,0.02861890128796612,0.0005259228853598574,266.903,0.012119671531372236,7.1303670244178974e-06
135.28,0.02861890128796612,0.0005259228853598574,267.003,0.012128883838989423,7.14114779243494e-06
135.28,0.02861890128796612,0.0005259228853598574,267.103,0.012138096146652703,7.151936659215728e-06
135.28,0.02861890128796612,0.0005259228853598574,267.203,0.0121473084543621,7.1627336246587435e-06
135.28,0.02861890128796612,0.0005259228853598574,267.303,0.012156520762117644,7.1735386886624905e-06
135.28,0.02861890128796612,0.0005259228853598574,267.403,0.012165733069919265,7.1843518511253525e-06
135.28,0.02861890128796612,0.0005259228853598574,267.503,0.012174945377766973,7.19517311194581e-06
135.28,0.02861890128796612,0.0005259228853598574,267.603,0.01218415768566075,7.206002471022297e-06
135.28,0.02861890128796612,0.0005259228853598574,267.703,0.012193369993600621,7.216839928253335e-06
135.28,0.02861890128796612,0.0005259228853598574,267.803,0.012202582301586546,7.227685483537326e-06
135.28,0.02861890128796612,0.0005259228853598574,267.903,0.012211794609618538,7.238539136772762e-06
135.28,0.02861890128796612,0.0005259228853598574,268.003,0.012221006917696607,7.249400887858132e-06
135.28,0.02861890128796612,0.0005259228853598574,268.103,0.012230219225820698,7.260270736691851e-06
135.28,0.02861890128796612,0.0005259228853598574,268.203,0.012239431533990805,7.271148683172392e-06
135.28,0.02861890128796612,0.0005259228853598574,268.303,0.012248643842206924,7.282034727198219e-06
135.28,0.02861890128796612,0.0005259228853598574,268.403,0.012257856150469095,7.292928868667852e-06
135.28,0.02861890128796612,0.0005259228853598574,268.503,0.012267068458777241,7.303831107479684e-06
135.28,0.02861890128796612,0.0005259228853598574,268.603,0.012276280767131404,7.314741443532243e-06
135.28,0.02861890128796612,0.0005259228853598574,268.703,0.012285493075531591,7.325659876724028e-06
135.28,0.02861890128796612,0.0005259228853598574,268.803,0.012294705383977712,7.33658640695341e-06
135.28,0.02861890128796612,0.0005259228853598574,268.903,0.012303917692469848,7.347521034118974e-06
135.28,0.02861890128796612,0.0005259228853598574,269.003,0.012313130001007937,7.358463758119108e-06
135.28,0.02861890128796612,0.0005259228853598574,269.103,0.01232234230959199,7.369414578852346e-06
135.28,0.02861890128796612,0.0005259228853598574,269.203,0.012331554618221972,7.38037349621712e-06
135.28,0.02861890128796612,0.0005259228853598574,269.303,0.012340766926897917,7.39134051011197e-06
135.28,0.02861890128796612,0.0005259228853598574,269.403,0.012349979235619786,7.402315620435316e-06
135.28,0.02861890128796612,0.0005259228853598574,269.503,0.012359191544387582,7.413298827085673e-06
135.28,0.02861890128796612,0.0005259228853598574,269.603,0.012368403853201303,7.424290129961518e-06
135.28,0.02861890128796612,0.0005259228853598574,269.703,0.012377616162060913,7.4352895289613145e-06
135.28,0.02861890128796612,0.0005259228853598574,269.803,0.012386828470966437,7.446297023983581e-06
135.28,0.02861890128796612,0.0005259228853598574,269.903,0.012396040779917883,7.457312614926824e-06
135.28,0.02861890128796612,0.0005259228853598574,270.003,0.012405253088915184,7.468336301689482e-06
135.28,0.02861890128796612,0.0005259228853598574,270.103,0.01241446539795835,7.479368084170055e-06
135.28,0.02861890128796612,0.0005259228853598574,270.203,0.012423677707047387,7.49040796226703e-06
135.28,0.02861890128796612,0.0005259228853598574,270.303,0.012432890016182287,7.501455935878932e-06
135.28,0.02861890128796612,0.0005259228853598574,270.403,0.012442102325363037,7.512512004904225e-06
135.28,0.02861890128796612,0.0005259228853598574,270.503,0.012451314634589618,7.523576169241405e-06
135.28,0.02861890128796612,0.0005259228853598574,270.603,0.012460526943862002,7.534648428788942e-06
135.28,0.02861890128796612,0.0005259228853598574,270.703,0.012469739253180259,7.545728783445417e-06
135.28,0.02861890128796612,0.0005259228853598574,270.803,0.012478951562544336,7.5568172331092846e-06
135.28,0.02861890128796612,0.0005259228853598574,270.903,0.012488163871954215,7.567913777679041e-06
135.28,0.02861890128796612,0.0005259228853598574,271.003,0.012497376181409852,7.579018417053129e-06
135.28,0.02861890128796612,0.0005259228853598574,271.103,0.012506588490911309,7.590131151130132e-06
135.28,0.02861890128796612,0.0005259228853598574,271.203,0.012515800800458573,7.601251979808557e-06
135.28,0.02861890128796612,0.0005259228853598574,271.303,0.012525013110051584,7.612380902986833e-06
135.28,0.02861890128796612,0.0005259228853598574,271.403,0.012534225419690358,7.6235179205635214e-06
135.28,0.02861890128796612,0.0005259228853598574,271.503,0.01254343772937486,7.634663032437073e-06
135.28,0.02861890128796612,0.0005259228853598574,271.603,0.012552650039105143,7.645816238506088e-06
135.28,0.02861890128796612,0.0005259228853598574,271.703,0.01256186234888116,7.656977538669005e-06
135.28,0.02861890128796612,0.0005259228853598574,271.803,0.012571074658702873,7.668146932824328e-06
135.28,0.02861890128796612,0.0005259228853598574,271.903,0.012580286968570347,7.679324420870646e-06
135.28,0.02861890128796612,0.0005259228853598574,272.003,0.012589499278483511,7.690510002706388e-06
135.28,0.02861890128796612,0.0005259228853598574,272.103,0.012598711588442396,7.70170367823014e-06
135.28,0.02861890128796612,0.0005259228853598574,272.203,0.012607923898446994,7.7129054473404e-06
135.28,0.02861890128796612,0.0005259228853598574,272.303,0.012617136208497259,7.724115309935651e-06
135.28,0.02861890128796612,0.0005259228853598574,272.403,0.012626348518593187,7.735333265914409e-06
135.28,0.02861890128796612,0.0005259228853598574,272.503,0.012635560828734817,7.746559315175241e-06
135.28,0.02861890128796612,0.0005259228853598574,272.603,0.012644773138922068,7.7577934576166e-06
135.28,0.02861890128796612,0.0005259228853598574,272.703,0.012653985449155022,7.769035693137104e-06
135.28,0.02861890128796612,0.0005259228853598574,272.803,0.01266319775943361,7.780286021635206e-06
135.28,0.02861890128796612,0.0005259228853598574,272.903,0.012672410069757814,7.791544443009426e-06
135.28,0.02861890128796612,0.0005259228853598574,273.003,0.012681622380127664,7.802810957158321e-06
135.28,0.02861890128796612,0.0005259228853598574,273.103,0.012690834690543107,7.814085563980368e-06
135.28,0.02861890128796612,0.0005259228853598574,273.203,0.012700047001004166,7.825368263374143e-06
135.28,0.02861890128796612,0.0005259228853598574,273.303,0.012709259311510838,7.83665905523819e-06
135.28,0.02861890128796612,0.0005259228853598574,273.403,0.01271847162206308,7.847957939470975e-06
135.28,0.02861890128796612,0.0005259228853598574,273.503,0.012727683932660949,7.859264915971118e-06
135.28,0.02861890128796612,0.0005259228853598574,273.603,0.012736896243304395,7.870579984637117e-06
135.28,0.02861890128796612,0.0005259228853598574,273.703,0.012746108553993413,7.881903145367494e-06
135.28,0.02861890128796612,0.0005259228853598574,273.803,0.012755320864728,7.893234398060793e-06
135.28,0.02861890128796612,0.0005259228853598574,273.903,0.01276453317550814,7.904573742615545e-06
135.28,0.02861890128796612,0.0005259228853598574,274.003,0.012773745486333825,7.915921178930298e-06
135.28,0.02861890128796612,0.0005259228853598574,274.103,0.012782957797205022,7.927276706903561e-06
135.28,0.02861890128796612,0.0005259228853598574,274.203,0.012792170108121776,7.938640326433923e-06
135.28,0.02861890128796612,0.0005259228853598574,274.303,0.01280138241908406,7.950012037419915e-06
135.28,0.02861890128796612,0.0005259228853598574,274.403,0.012810594730091817,7.961391839760014e-06
135.28,0.02861890128796612,0.0005259228853598574,274.503,0.012819807041145085,7.972779733352833e-06
135.28,0.02861890128796612,0.0005259228853598574,274.603,0.012829019352243863,7.984175718096918e-06
135.28,0.02861890128796612,0.0005259228853598574,274.703,0.01283823166338812,7.99557979389079e-06
135.28,0.02861890128796612,0.0005259228853598574,274.803,0.012847443974577842,8.006991960632995e-06
135.28,0.02861890128796612,0.0005259228853598574,274.903,0.012856656285813055,8.018412218222117e-06
135.28,0.02861890128796612,0.0005259228853598574,275.003,0.012865868597093714,8.029840566556674e-06
135.28,0.02861890128796612,0.0005259228853598574,275.103,0.012875080908419859,8.04127700553525e-06
135.28,0.02861890128796612,0.0005259228853598574,275.203,0.012884293219791424,8.052721535056375e-06
135.28,0.02861890128796612,0.0005259228853598574,275.303,0.012893505531208396,8.064174155018588e-06
135.28,0.02861890128796612,0.0005259228853598574,275.403,0.012902717842670844,8.075634865320484e-06
135.28,0.02861890128796612,0.0005259228853598574,275.503,0.012911930154178655,8.087103665860547e-06
135.28,0.02861890128796612,0.0005259228853598574,275.603,0.012921142465731904,8.098580556537426e-06
135.28,0.02861890128796612,0.0005259228853598574,275.703,0.012930354777330557,8.110065537249634e-06
135.28,0.02861890128796612,0.0005259228853598574,275.803,0.012939567088974615,8.121558607895775e-06
135.28,0.02861890128796612,0.0005259228853598574,275.903,0.012948779400664034,8.133059768374355e-06
135.28,0.02861890128796612,0.0005259228853598574,276.003,0.012957991712398823,8.144569018583947e-06
135.28,0.02861890128796612,0.0005259228853598574,276.103,0.012967204024178986,8.156086358423128e-06
135.28,0.02861890128796612,0.0005259228853598574,276.203,0.012976416336004503,8.167611787790468e-06
135.28,0.02861890128796612,0.0005259228853598574,276.303,0.012985628647875364,8.179145306584511e-06
135.28,0.02861890128796612,0.0005259228853598574,276.403,0.01299484095979156,8.190686914703849e-06
135.28,0.02861890128796612,0.0005259228853598574,276.503,0.013004053271753102,8.202236612047062e-06
135.28,0.02861890128796612,0.0005259228853598574,276.603,0.013013265583759974,8.213794398512708e-06
135.28,0.02861890128796612,0.0005259228853598574,276.703,0.013022477895812179,8.225360273999378e-06
135.28,0.02861890128796612,0.0005259228853598574,276.803,0.013031690207909693,8.236934238405623e-06
135.28,0.02861890128796612,0.0005259228853598574,276.903,0.013040902520052536,8.248516291630052e-06
135.28,0.02861890128796612,0.0005259228853598574,277.003,0.013050114832240623,8.260106433571158e-06
135.28,0.02861890128796612,0.0005259228853598574,277.103,0.013059327144474015,8.271704664127607e-06
135.28,0.02861890128796612,0.0005259228853598574,277.203,0.013068539456752687,8.283310983197945e-06
135.28,0.02861890128796612,0.0005259228853598574,277.303,0.013077751769076627,8.29492539068074e-06
135.28,0.02861890128796612,0.0005259228853598574,277.403,0.013086964081445829,8.306547886474585e-06
135.28,0.02861890128796612,0.0005259228853598574,277.503,0.013096176393860277,8.318178470478075e-06
135.28,0.02861890128796612,0.0005259228853598574,277.603,0.013105388706319969,8.329817142589756e-06
135.28,0.02861890128796612,0.0005259228853598574,277.703,0.013114601018824903,8.34146390270827e-06
135.28,0.02861890128796612,0.0005259228853598574,277.803,0.01312381333137504,8.353118750732153e-06
135.28,0.02861890128796612,0.0005259228853598574,277.903,0.013133025643970394,8.364781686559997e-06
135.28,0.02861890128796612,0.0005259228853598574,278.003,0.013142237956610969,8.376452710090412e-06
135.28,0.02861890128796612,0.0005259228853598574,278.103,0.013151450269296741,8.388131821221993e-06
135.28,0.02861890128796612,0.0005259228853598574,278.203,0.013160662582027681,8.39981901985328e-06
135.28,0.02861890128796612,0.0005259228853598574,278.303,0.013169874894803833,8.411514305882961e-06
135.28,0.02861890128796612,0.0005259228853598574,278.403,0.01317908720762517,8.423217679209573e-06
135.28,0.02861890128796612,0.0005259228853598574,278.503,0.013188299520491675,8.434929139731705e-06
135.28,0.02861890128796612,0.0005259228853598574,278.603,0.013197511833403367,8.446648687347986e-06
135.28,0.02861890128796612,0.0005259228853598574,278.703,0.013206724146360158,8.458376321956945e-06
135.28,0.02861890128796612,0.0005259228853598574,278.803,0.0132159364593621,8.470112043457218e-06
135.28,0.02861890128796612,0.0005259228853598574,278.903,0.013225148772409176,8.48185585174742e-06
135.28,0.02861890128796612,0.0005259228853598574,279.003,0.013234361085501387,8.49360774672615e-06
135.28,0.02861890128796612,0.0005259228853598574,279.103,0.0132435733986387,8.50536772829198e-06
135.28,0.02861890128796612,0.0005259228853598574,279.203,0.01325278571182113,8.517135796343554e-06
135.28,0.02861890128796612,0.0005259228853598574,279.303,0.01326199802504864,8.52891195077944e-06
135.28,0.02861890128796612,0.0005259228853598574,279.403,0.013271210338321225,8.54069619149823e-06
135.28,0.02861890128796612,0.0005259228853598574,279.503,0.013280422651638915,8.552488518398572e-06
135.28,0.02861890128796612,0.0005259228853598574,279.603,0.013289634965001667,8.564288931379068e-06
135.28,0.02861890128796612,0.0005259228853598574,279.703,0.013298847278409492,8.57609743033833e-06
135.28,0.02861890128796612,0.0005259228853598574,279.803,0.01330805959186235,8.587914015174939e-06
135.28,0.02861890128796612,0.0005259228853598574,279.903,0.01331727190536028,8.599738685787563e-06
135.28,0.02861890128796612,0.0005259228853598574,280.003,0.013326484218903251,8.611571442074782e-06
135.28,0.02861890128796612,0.0005259228853598574,280.103,0.013335696532491236,8.623412283935197e-06
135.28,0.02861890128796612,0.0005259228853598574,280.203,0.013344908846124262,8.635261211267463e-06
135.28,0.02861890128796612,0.0005259228853598574,280.303,0.013354121159802298,8.647118223970161e-06
135.28,0.02861890128796612,0.0005259228853598574,280.403,0.013363333473525333,8.658983321941946e-06
135.28,0.02861890128796612,0.0005259228853598574,280.503,0.013372545787293383,8.670856505081426e-06
135.28,0.02861890128796612,0.0005259228853598574,280.603,0.013381758101106407,8.682737773287193e-06
135.28,0.02861890128796612,0.0005259228853598574,280.703,0.013390970414964419,8.694627126457908e-06
135.28,0.02861890128796612,0.0005259228853598574,280.803,0.01340018272886741,8.706524564492193e-06
135.28,0.02861890128796612,0.0005259228853598574,280.903,0.013409395042815363,8.718430087288639e-06
135.28,0.02861890128796612,0.0005259228853598574,281.003,0.013418607356808271,8.730343694745886e-06
135.28,0.02861890128796612,0.0005259228853598574,281.103,0.013427819670846136,8.742265386762593e-06
