MCL_time,MCL_X,MCL_Y,Odom_time,Odom_X,Odom_Y,Distance
506.086,0.00654879216070424,0.009548148689622315,506.308,0.00029989922349156375,5.436058726452873e-09,0.011411209512199762
506.286,0.006562670798124404,0.009548196463169786,506.408,0.00030911147096676764,5.74164762456324e-09,0.011413805251222844
506.286,0.006562670798124404,0.009548196463169786,506.508,0.00031832371660980423,6.055466557006521e-09,0.011408760254128222
506.386,0.00657642884143091,0.009548149482591245,506.608,0.0003275359609075217,6.377515435834929e-09,0.011411209356911414
506.586,0.006590307465701076,0.009548197293381655,506.708,0.0003367482042247541,6.707794169559114e-09,0.011413805101520605
506.586,0.006590307465701076,0.009548197293381655,506.808,0.0003459604468349423,7.046302663958437e-09,0.011408760085409664
506.686,0.0066052100099335395,0.009548453627739213,506.908,0.0009276612033835528,-9.49741296577645e-08,0.011108975688739677
506.886,0.006855235817899128,0.009495775360025018,507.008,0.003438764790564715,-6.146956615834791e-06,0.010097465127055054
506.886,0.006855235817899128,0.009495775360025018,507.108,0.007946640146067425,-4.325600322906168e-05,0.009601264643612812
506.986,0.010416292454870812,0.008030430337942339,507.208,0.014457662616418123,-0.00013732327045869343,0.009112895905813531
506.986,0.010416292454870812,0.008030430337942339,507.308,0.02296792524172248,-0.000290329605657518,0.015059167694629927
507.186,0.02213753397855377,0.008483474118835672,507.408,0.03347569232217329,-0.0005121046244210494,0.014473226024322328
507.286,0.033796191849461914,0.007307297489078483,507.508,0.04597944900483801,-0.000818686553723083,0.014644567988776199
507.286,0.033796191849461914,0.007307297489078483,507.608,0.06048438254541784,-0.0011837111245809127,0.028006369809401334
507.486,0.05269673161828525,0.007527705190677004,507.708,0.07699536863965482,-0.0015965020465756818,0.025955248386494132
507.486,0.05269673161828525,0.007527705190677004,507.808,0.09549549771886243,-0.0021026187647683143,0.04386886731178203
507.686,0.0766116207293563,0.007059246738797293,507.908,0.1159802147594841,-0.0027201256349177333,0.04056503814780401
507.786,0.10972312368651119,0.005613557653070192,508.008,0.1384752523971786,-0.003402248497130216,0.03013253500674605
507.786,0.10972312368651119,0.005613557653070192,508.108,0.1629670796935596,-0.004149261228060959,0.05413161261025095
507.986,0.1437319152234172,0.004907836764428971,508.208,0.1894609425401513,-0.005029426611902453,0.046796294113371766
508.186,0.18306670334750044,0.0039815696482919044,508.308,0.2179321502313342,-0.006040920008748747,0.03627739909826667
508.186,0.18306670334750044,0.0039815696482919044,508.408,0.24839850672817923,-0.007121913219497256,0.06626863409462247
508.286,0.22435107584751582,0.002611168947706635,508.508,0.2808612280453823,-0.008275967036899898,0.057549344317492895
508.486,0.27284964461201217,0.001165926130359575,508.608,0.3153208604971741,-0.009499230236050028,0.04378983602485856
508.486,0.27284964461201217,0.001165926130359575,508.708,0.35177738745818227,-0.010793437994849116,0.07982866014828562
508.586,0.3231427941974487,-0.0004070055365179808,508.808,0.3902308103374596,-0.012159323856583613,0.06810960942112733
508.586,0.3231427941974487,-0.0004070055365179808,508.908,0.43068112953063764,-0.013596089294017316,0.10834410688448047
508.786,0.381226072018429,-0.0021198417161914476,509.008,0.473128338515793,-0.015103894193776727,0.09281493525340197
508.886,0.44889191268868417,-0.0047673585889547575,509.108,0.5175724334687354,-0.016682734967379813,0.06970645686633754
508.886,0.44889191268868417,-0.0047673585889547575,509.208,0.5640134099467945,-0.01833268913218375,0.11591797670635977
509.086,0.5164947759153075,-0.006564635271893475,509.308,0.6124512625086738,-0.020053758690096898,0.09689996785311342
509.286,0.5912808798731949,-0.008769683440560859,509.408,0.6623273426456867,-0.02182607060524507,0.07223620365355032
509.286,0.5912808798731949,-0.008769683440560859,509.508,0.7122605434631081,-0.02360057976789531,0.12188533335968159
509.386,0.6619520155157866,-0.010962212796529626,509.608,0.7621818965262263,-0.025374825182127074,0.10126081395655656
509.386,0.6619520155157866,-0.010962212796529626,509.708,0.8121029364530571,-0.027149214609518475,0.1510209193655109
509.586,0.7426139756404037,-0.01322613116661771,509.808,0.8620239709200904,-0.028923758762292858,0.12043737993176087
509.686,0.825317069839517,-0.015619405325387883,509.908,0.911950503199741,-0.030691806382677624,0.08793479999074406
509.686,0.825317069839517,-0.015619405325387883,510.008,0.9618788288059834,-0.03237069776388021,0.13758531829514062
509.886,0.9037257123629303,-0.017928626096631838,510.108,1.0118128576716183,-0.03393255716544595,0.10926553340663649
509.886,0.9037257123629303,-0.017928626096631838,510.208,1.0617453542672561,-0.03547010098108328,0.15899028451038513
509.986,0.9723464147637637,-0.020002677622431873,510.308,1.1116830432197313,-0.03693366689254779,0.1403615133401644
510.186,1.0514792175515635,-0.02202350588251243,510.408,1.1616255275825957,-0.0382815610796013,0.1113397232448683
510.186,1.0514792175515635,-0.02202350588251243,510.508,1.2115670626421975,-0.03959600752645009,0.16104940533820367
510.386,1.1528529391083446,-0.024574552151365038,510.608,1.261511002238578,-0.040831764556106175,0.10986751857754254
510.586,1.2339317631258955,-0.026421623932256097,510.708,1.3114595364195671,-0.04196329215396182,0.07907021615620212
510.586,1.2339317631258955,-0.026421623932256097,510.808,1.3614096372924593,-0.043059339238142896,0.12855902135838632
510.686,1.3059586907171978,-0.027802921881207265,510.908,1.4113583472016922,-0.04406125943480028,0.10664624291111237
510.686,1.3059586907171978,-0.027802921881207265,511.008,1.461309353606446,-0.04499350532780544,0.15629889513161413
510.886,1.3859369778672044,-0.02943687057977638,511.108,1.5112597422934346,-0.04599194170608072,0.12641149339925306
510.986,1.470494728056229,-0.030785399981126834,511.208,1.5612042366290042,-0.04703190765256468,0.09215293786435926
510.986,1.470494728056229,-0.030785399981126834,511.308,1.6111649585562315,-0.04799675910619441,0.14171924580612147
511.186,1.5504721731701547,-0.032307065318653225,511.408,1.6611154963733599,-0.04890853685322639,0.11188187443264505
511.186,1.5504721731701547,-0.032307065318653225,511.508,1.7110749573857895,-0.04989374252566416,0.16156282218690457
511.386,1.6245200470204872,-0.03361871925611528,511.608,1.76102517462473,-0.05091809983357252,0.1375969419377274
511.386,1.6245200470204872,-0.03361871925611528,511.708,1.810980836281443,-0.051866224958793894,0.18735153427764567
511.486,1.7176509037889554,-0.035307213955632875,511.808,1.8609323860593947,-0.05279495056092318,0.1443447404417294
511.686,1.7991682250912815,-0.03674135818722536,511.908,1.9108885705431191,-0.05379999561395765,0.11301518791177868
511.686,1.7991682250912815,-0.03674135818722536,512.008,1.9608413721307605,-0.05480065232272998,0.16267865434137838
511.886,1.8728181448721315,-0.03826769795166005,512.108,2.010792316813699,-0.05573174288229667,0.1390750336627699
511.986,1.96677635367814,-0.03984315735361025,512.208,2.0607481301428554,-0.056694796510108225,0.09547079403773315
511.986,1.96677635367814,-0.03984315735361025,512.308,2.110695937160774,-0.05770913171018642,0.14502427227717687
512.186,2.04835718028923,-0.041525404754159716,512.408,2.1606517015547753,-0.058671203877659985,0.11359594153772143
512.186,2.04835718028923,-0.041525404754159716,512.508,2.210601221741886,-0.05961273053924799,0.1632491358045947
512.386,2.1534935093160383,-0.043463082717087695,512.608,2.2605510936564803,-0.06061388516677197,0.10842267470173822
512.386,2.1534935093160383,-0.043463082717087695,512.708,2.3105040167973945,-0.06159805763675874,0.15805434753555528
512.586,2.2363870928742933,-0.04521800830005163,512.808,2.3604523742895838,-0.0625393978985895,0.12526860975631351
512.686,2.3223497359721166,-0.04668340864665939,512.908,2.410411466297372,-0.06353561611004135,0.08965971918463106
512.686,2.3223497359721166,-0.04668340864665939,513.008,2.4603651487575515,-0.06460905608232398,0.13917464928039786
512.886,2.4022477803026803,-0.04834405221976664,513.108,2.5103165338687528,-0.06575984798291235,0.10946307797329705
512.886,2.4022477803026803,-0.04834405221976664,513.208,2.5602665020393403,-0.06698671268699409,0.15911462914699046
512.986,2.469410299709518,-0.04937473765226395,513.308,2.6102141232253544,-0.06828958428489904,0.14206860363857637
513.186,2.5674910934909008,-0.05150700590365681,513.408,2.660159008073842,-0.06966860450881747,0.09443085331101432
513.186,2.5674910934909008,-0.05150700590365681,513.508,2.7101011253370975,-0.0711235260023923,0.14395287091252237
513.386,2.6497747715451365,-0.05359178651981076,513.608,2.7600416373880936,-0.0726544077413962,0.11190248089594053
513.386,2.6497747715451365,-0.05359178651981076,513.708,2.8099801917612446,-0.07426117894906778,0.16153327969806838
513.586,2.72902407309856,-0.05547313692643338,513.808,2.8599158251652974,-0.07594379518713218,0.13248282382530416
513.686,2.8210598850387543,-0.05809592454992721,513.908,2.9098440933031475,-0.07769592268004577,0.09092192015040051
513.686,2.8210598850387543,-0.05809592454992721,514.008,2.959774337438051,-0.07944038083405339,0.1403470167780626
513.886,2.9020214637020527,-0.06029419289539451,514.108,3.0097037450072897,-0.08114190270179278,0.10968181577304406
513.886,2.9020214637020527,-0.06029419289539451,514.208,3.0596334656311353,-0.08288476332650276,0.15922272772596247
514.086,2.9771071025993914,-0.06260164777530473,514.308,3.109561574490614,-0.08463189290686056,0.13427404374836976
514.186,3.0687496259804177,-0.06516453588839508,514.408,3.159488599901612,-0.0863404167025593,0.09317713945237252
514.186,3.0687496259804177,-0.06516453588839508,514.508,3.2094180327957376,-0.08808456507586826,0.14252343110490626
514.386,3.1512290777350627,-0.06738356967797947,514.608,3.2593457704060462,-0.08982975890479263,0.11042214743844558
514.386,3.1512290777350627,-0.06738356967797947,514.708,3.309272944126067,-0.09154631993470226,0.15988027459254134
514.586,3.2561754195805332,-0.0703380059157431,514.808,3.3591994275219723,-0.09329633994116777,0.10555108390509627
514.586,3.2561754195805332,-0.0703380059157431,514.908,3.4091278873324415,-0.09503215518365718,0.15493307716386637
514.686,3.3247523411332964,-0.07218051101081017,515.008,3.4590540868321598,-0.0967595430120164,0.1365323687331267
514.886,3.403126790383726,-0.07438600997998497,515.108,3.5089790527394786,-0.09851220461736977,0.10856691353037574
514.886,3.403126790383726,-0.07438600997998497,515.208,3.5589056963053887,-0.100241591144816,0.1579100332705982
515.086,3.5051843734124857,-0.0774315507163217,515.308,3.6088320528562936,-0.10198834874849919,0.10651703048658238
515.086,3.5051843734124857,-0.0774315507163217,515.408,3.6587623086683836,-0.10371982541590537,0.15581160285468326
515.186,3.57443277804372,-0.07939869656452175,515.508,3.7086894444914367,-0.10534724035763487,0.13674128641575878
515.386,3.652653278398306,-0.08148850019416669,515.608,3.7586233526748787,-0.10691537299593126,0.10897789914776033
515.386,3.652653278398306,-0.08148850019416669,515.708,3.8085620088135124,-0.10846655179369469,0.1582256220963857
515.586,3.754672507290847,-0.08428338461619211,515.808,3.858495743581781,-0.10990948262266916,0.10693905410541424
515.686,3.823733416749735,-0.08601356162574661,515.908,3.908437178203154,-0.11126144476001003,0.0883865533162096
515.686,3.823733416749735,-0.08601356162574661,516.008,3.9583817605463176,-0.11258662015618863,0.13724541495738576
515.886,3.9027158162957845,-0.08795070014627455,516.108,4.008320000450343,-0.11375583477949973,0.10871130890753193
515.886,3.9027158162957845,-0.08795070014627455,516.208,4.058269939226899,-0.11454003332904439,0.1578102588552869
516.086,3.9814574039553277,-0.08968194056474299,516.308,4.10822615212759,-0.11472055675340463,0.12921783086635344
516.186,4.068025150761568,-0.09086466492697119,516.408,4.157442267866067,-0.11426973227385787,0.09242952996089464
516.186,4.068025150761568,-0.09086466492697119,516.508,4.204676624970631,-0.11336745560954137,0.13849188059959947
516.386,4.1476058627223775,-0.09029744720657265,516.608,4.250663579514709,-0.11205359770996277,0.1053291178885243
516.386,4.1476058627223775,-0.09029744720657265,516.708,4.296635903954572,-0.11017618684870067,0.15034998330372054
516.586,4.245862038763412,-0.08820275016223769,516.808,4.342582476569344,-0.10772882993480307,0.0986717329363167
516.586,4.245862038763412,-0.08820275016223769,516.908,4.387817021118916,-0.10489519687085068,0.1429330430399887
516.686,4.310176560514303,-0.0854913351826473,517.008,4.431070435851998,-0.10189606012497501,0.12200182004625855
516.886,4.379065035907059,-0.08132022745678207,517.108,4.472310418878193,-0.09873977944827864,0.09485853802909786
516.886,4.379065035907059,-0.08132022745678207,517.208,4.511529585431455,-0.09539055473796976,0.1332097255852618
517.086,4.4664372963528125,-0.07507045485926803,517.308,4.548733100626702,-0.09194658815271421,0.08400835241822381
517.086,4.4664372963528125,-0.07507045485926803,517.408,4.583924839166352,-0.0884494624663936,0.11824686279523368
