Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 10:20:26.954,14.8,20.8
2025-03-15 10:20:27.054,17.4,20.8
2025-03-15 10:20:27.154,20.8,20.8
2025-03-15 10:20:27.254,15.0,20.8
2025-03-15 10:20:27.354,15.9,20.8
2025-03-15 10:20:27.454,21.2,20.8
2025-03-15 10:20:27.555,33.1,20.8
2025-03-15 10:20:27.655,29.2,20.8
2025-03-15 10:20:27.755,13.9,20.8
2025-03-15 10:20:27.855,16.6,20.8
2025-03-15 10:20:27.955,12.8,20.8
2025-03-15 10:20:28.055,16.0,20.8
2025-03-15 10:20:28.155,12.7,20.8
2025-03-15 10:20:28.256,19.5,20.8
2025-03-15 10:20:28.356,16.7,20.8
2025-03-15 10:20:28.456,22.6,20.8
2025-03-15 10:20:28.556,12.0,20.8
2025-03-15 10:20:28.656,31.1,20.8
2025-03-15 10:20:28.756,34.5,20.8
2025-03-15 10:20:28.856,36.0,20.8
2025-03-15 10:20:28.956,15.7,20.8
2025-03-15 10:20:29.056,19.6,20.8
2025-03-15 10:20:29.157,13.3,20.8
2025-03-15 10:20:29.257,17.3,20.8
2025-03-15 10:20:29.357,12.2,20.8
2025-03-15 10:20:29.457,16.8,20.8
2025-03-15 10:20:29.557,12.7,20.8
2025-03-15 10:20:29.657,18.2,20.8
2025-03-15 10:20:29.757,13.2,20.8
2025-03-15 10:20:29.857,21.3,20.8
2025-03-15 10:20:29.958,17.1,20.8
2025-03-15 10:20:30.058,20.9,20.8
2025-03-15 10:20:30.158,18.8,20.8
2025-03-15 10:20:30.258,38.3,20.9
2025-03-15 10:20:30.358,25.3,20.9
2025-03-15 10:20:30.458,19.0,20.9
2025-03-15 10:20:30.558,17.1,20.9
2025-03-15 10:20:30.658,20.1,20.9
2025-03-15 10:20:30.758,12.7,20.9
2025-03-15 10:20:30.859,18.9,20.9
2025-03-15 10:20:30.959,11.4,20.9
2025-03-15 10:20:31.059,17.4,20.9
2025-03-15 10:20:31.159,17.8,20.9
2025-03-15 10:20:31.259,28.0,20.9
2025-03-15 10:20:31.359,23.1,20.9
2025-03-15 10:20:31.459,37.7,20.9
2025-03-15 10:20:31.559,29.0,20.9
2025-03-15 10:20:31.659,17.3,20.9
2025-03-15 10:20:31.760,12.6,20.9
2025-03-15 10:20:31.860,17.4,20.8
2025-03-15 10:20:31.960,12.8,20.8
2025-03-15 10:20:32.060,17.3,20.8
2025-03-15 10:20:32.160,13.9,20.8
2025-03-15 10:20:32.260,16.9,20.9
2025-03-15 10:20:32.360,13.8,20.9
2025-03-15 10:20:32.460,18.7,20.9
2025-03-15 10:20:32.560,12.7,20.9
2025-03-15 10:20:32.661,21.7,20.8
2025-03-15 10:20:32.761,19.3,20.8
2025-03-15 10:20:32.861,32.8,20.8
2025-03-15 10:20:32.961,13.3,20.8
2025-03-15 10:20:33.061,25.9,20.8
2025-03-15 10:20:33.161,12.7,20.8
2025-03-15 10:20:33.261,16.9,20.8
2025-03-15 10:20:33.361,12.2,20.8
2025-03-15 10:20:33.461,20.1,20.8
2025-03-15 10:20:33.561,11.5,20.8
2025-03-15 10:20:33.662,21.3,20.8
2025-03-15 10:20:33.762,15.5,20.8
2025-03-15 10:20:33.862,23.1,20.9
2025-03-15 10:20:33.962,23.7,20.9
2025-03-15 10:20:34.062,32.8,20.9
2025-03-15 10:20:34.162,18.2,20.9
2025-03-15 10:20:34.262,18.7,20.8
2025-03-15 10:20:34.362,12.1,20.8
2025-03-15 10:20:34.462,17.3,20.8
2025-03-15 10:20:34.562,12.1,20.8
2025-03-15 10:20:34.663,17.3,20.8
2025-03-15 10:20:34.763,11.6,20.8
2025-03-15 10:20:34.863,17.2,20.8
2025-03-15 10:20:34.963,12.7,20.8
2025-03-15 10:20:35.063,18.0,20.8
2025-03-15 10:20:35.163,17.6,20.8
2025-03-15 10:20:35.263,32.2,20.8
2025-03-15 10:20:35.363,34.2,20.8
2025-03-15 10:20:35.464,33.3,20.8
2025-03-15 10:20:35.564,16.6,20.8
2025-03-15 10:20:35.664,20.1,20.8
2025-03-15 10:20:35.764,16.6,20.8
2025-03-15 10:20:35.864,18.1,20.7
2025-03-15 10:20:35.964,13.3,20.7
2025-03-15 10:20:36.064,15.6,20.7
2025-03-15 10:20:36.164,13.9,20.7
2025-03-15 10:20:36.264,19.2,20.8
2025-03-15 10:20:36.365,14.4,20.8
2025-03-15 10:20:36.465,19.1,20.7
2025-03-15 10:20:36.565,12.7,20.7
2025-03-15 10:20:36.665,20.5,20.7
2025-03-15 10:20:36.765,29.2,20.7
2025-03-15 10:20:36.865,20.1,20.8
2025-03-15 10:20:36.965,12.7,20.8
2025-03-15 10:20:37.065,20.6,20.8
2025-03-15 10:20:37.165,14.6,20.8
2025-03-15 10:20:37.265,17.3,20.8
2025-03-15 10:20:37.366,12.8,20.8
2025-03-15 10:20:37.466,16.9,20.8
2025-03-15 10:20:37.566,12.8,20.8
2025-03-15 10:20:37.666,17.3,20.8
2025-03-15 10:20:37.766,14.3,20.8
2025-03-15 10:20:37.866,26.3,20.8
2025-03-15 10:20:37.966,34.4,20.8
2025-03-15 10:20:38.066,34.6,20.8
2025-03-15 10:20:38.167,26.8,20.8
2025-03-15 10:20:38.267,21.4,20.8
2025-03-15 10:20:38.367,13.8,20.8
2025-03-15 10:20:38.467,19.1,20.8
2025-03-15 10:20:38.567,13.4,20.8
2025-03-15 10:20:38.667,18.4,20.8
2025-03-15 10:20:38.767,14.6,20.8
2025-03-15 10:20:38.867,18.0,20.8
2025-03-15 10:20:38.967,13.3,20.8
2025-03-15 10:20:39.068,23.0,20.8
2025-03-15 10:20:39.168,29.5,20.8
2025-03-15 10:20:39.268,34.0,20.8
2025-03-15 10:20:39.368,29.3,20.8
2025-03-15 10:20:39.468,20.1,20.8
2025-03-15 10:20:39.568,13.2,20.8
2025-03-15 10:20:39.668,19.9,20.8
2025-03-15 10:20:39.768,14.3,20.8
2025-03-15 10:20:39.868,17.9,20.9
2025-03-15 10:20:39.969,11.6,20.9
2025-03-15 10:20:40.069,18.0,20.9
2025-03-15 10:20:40.169,16.4,20.8
2025-03-15 10:20:40.269,20.5,20.8
2025-03-15 10:20:40.369,16.0,20.8
2025-03-15 10:20:40.469,34.8,20.9
2025-03-15 10:20:40.569,28.7,20.9
2025-03-15 10:20:40.669,18.0,20.8
2025-03-15 10:20:40.769,15.0,20.8
2025-03-15 10:20:40.870,22.6,20.8
2025-03-15 10:20:40.970,12.8,20.8
2025-03-15 10:20:41.070,16.2,20.9
2025-03-15 10:20:41.170,12.7,20.9
2025-03-15 10:20:41.270,18.5,20.9
2025-03-15 10:20:41.370,15.6,20.9
2025-03-15 10:20:41.470,19.0,20.8
2025-03-15 10:20:41.570,20.7,20.8
2025-03-15 10:20:41.670,38.0,20.8
2025-03-15 10:20:41.770,27.7,20.8
2025-03-15 10:20:41.871,35.6,20.8
2025-03-15 10:20:41.971,26.6,20.8
2025-03-15 10:20:42.071,21.2,20.8
2025-03-15 10:20:42.171,13.9,20.8
2025-03-15 10:20:42.271,17.9,20.8
2025-03-15 10:20:42.371,13.2,20.8
2025-03-15 10:20:42.471,16.2,20.8
2025-03-15 10:20:42.571,14.0,20.8
2025-03-15 10:20:42.671,18.4,20.8
2025-03-15 10:20:42.771,19.9,20.8
2025-03-15 10:20:42.872,22.8,20.8
2025-03-15 10:20:42.972,17.3,20.8
2025-03-15 10:20:43.072,33.9,20.8
2025-03-15 10:20:43.172,34.2,20.8
2025-03-15 10:20:43.272,25.2,20.8
2025-03-15 10:20:43.372,13.3,20.8
2025-03-15 10:20:43.472,18.4,20.8
2025-03-15 10:20:43.572,16.2,20.8
2025-03-15 10:20:43.672,21.2,20.8
2025-03-15 10:20:43.772,12.9,20.8
2025-03-15 10:20:43.873,18.7,20.8
2025-03-15 10:20:43.973,15.5,20.8
