Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 09:55:29.908,24.1,20.4
2025-03-15 09:55:30.109,32.8,20.4
2025-03-15 09:55:30.310,15.9,20.4
2025-03-15 09:55:30.511,14.2,20.4
2025-03-15 09:55:30.711,14.8,20.4
2025-03-15 09:55:30.912,21.6,20.5
2025-03-15 09:55:31.113,14.8,20.5
2025-03-15 09:55:31.313,20.1,20.5
2025-03-15 09:55:31.514,25.7,20.5
2025-03-15 09:55:31.715,19.1,20.5
2025-03-15 09:55:31.915,21.9,20.5
2025-03-15 09:55:32.116,15.3,20.5
2025-03-15 09:55:32.317,15.4,20.5
2025-03-15 09:55:32.517,18.7,20.5
2025-03-15 09:55:32.718,24.9,20.5
2025-03-15 09:55:32.919,33.9,20.5
2025-03-15 09:55:33.119,16.0,20.5
2025-03-15 09:55:33.320,16.7,20.5
2025-03-15 09:55:33.521,16.8,20.5
2025-03-15 09:55:33.722,19.6,20.5
2025-03-15 09:55:33.923,24.7,20.5
2025-03-15 09:55:34.123,31.9,20.5
2025-03-15 09:55:34.324,17.4,20.6
2025-03-15 09:55:34.525,20.6,20.6
2025-03-15 09:55:34.725,15.0,20.6
2025-03-15 09:55:34.926,19.6,20.6
2025-03-15 09:55:35.127,16.6,20.6
2025-03-15 09:55:35.328,33.9,20.6
2025-03-15 09:55:35.529,17.4,20.6
2025-03-15 09:55:35.729,22.6,20.6
2025-03-15 09:55:35.930,17.8,20.6
2025-03-15 09:55:36.131,15.4,20.6
2025-03-15 09:55:36.332,17.4,20.6
2025-03-15 09:55:36.532,20.8,20.6
2025-03-15 09:55:36.733,28.0,20.6
2025-03-15 09:55:36.934,18.9,20.6
2025-03-15 09:55:37.134,16.8,20.6
2025-03-15 09:55:37.335,18.2,20.6
2025-03-15 09:55:37.536,21.2,20.6
2025-03-15 09:55:37.737,17.1,20.6
2025-03-15 09:55:37.937,26.5,20.6
2025-03-15 09:55:38.138,36.7,20.6
2025-03-15 09:55:38.339,18.8,20.6
2025-03-15 09:55:38.540,20.7,20.6
2025-03-15 09:55:38.740,16.1,20.6
2025-03-15 09:55:38.941,19.5,20.6
2025-03-15 09:55:39.142,16.1,20.6
2025-03-15 09:55:39.343,26.8,20.6
2025-03-15 09:55:39.543,39.0,20.6
2025-03-15 09:55:39.744,17.8,20.6
2025-03-15 09:55:39.945,17.1,20.6
2025-03-15 09:55:40.145,16.2,20.6
2025-03-15 09:55:40.346,17.6,20.6
2025-03-15 09:55:40.547,19.6,20.6
2025-03-15 09:55:40.747,23.8,20.6
2025-03-15 09:55:40.950,26.4,20.6
2025-03-15 09:55:41.151,20.3,20.6
2025-03-15 09:55:41.351,19.6,20.6
2025-03-15 09:55:41.552,16.1,20.6
2025-03-15 09:55:41.753,17.4,20.6
2025-03-15 09:55:41.953,19.2,20.6
2025-03-15 09:55:42.154,21.9,20.6
2025-03-15 09:55:42.355,20.5,20.6
2025-03-15 09:55:42.556,17.0,20.6
2025-03-15 09:55:42.756,16.4,20.6
2025-03-15 09:55:42.957,16.1,20.6
2025-03-15 09:55:43.158,15.6,20.6
2025-03-15 09:55:43.359,20.3,20.6
2025-03-15 09:55:43.559,34.2,20.6
2025-03-15 09:55:43.760,19.9,20.6
2025-03-15 09:55:43.961,15.9,20.6
2025-03-15 09:55:44.161,17.4,20.6
2025-03-15 09:55:44.362,24.2,20.6
