MCL_time,MCL_X,MCL_Y,Odom_time,Odom_X,Odom_Y,Distance
196.889,0.006132885317378382,-0.0002687286142350847,197.152,0.005711602008808879,1.5991461589248446e-06,0.0005005564145217881
196.989,0.006145963405556152,-0.0002688017381387122,197.252,0.005720814282266106,1.6042687534179532e-06,0.0005038563144366077
196.989,0.006145963405556152,-0.0002688017381387122,197.352,0.0057300265557754925,1.6093995176160365e-06,0.0004961105183062022
197.189,0.006160521947210778,-0.0002687470829705614,197.452,0.005739238829336992,1.614538451416646e-06,0.0005005745416452771
197.289,0.006174520817275108,-0.00026900922605647206,197.552,0.00574845110295062,1.6196855547173709e-06,0.0005047528199667712
197.289,0.006174520817275108,-0.00026900922605647206,197.652,0.005766361095367831,1.6296827156488994e-06,0.0004897343948803168
197.489,0.006189079386081881,-0.0002689545274276612,197.752,0.006921444184825674,1.652088862103911e-06,0.0007807599754206366
197.689,0.006270623716659412,-0.0002995672738314456,197.852,0.010066704902411062,-5.661081079020306e-06,0.0038074418208235146
197.689,0.006270623716659412,-0.0002995672738314456,197.952,0.015239112267857523,-2.7505013823440204e-05,0.008972614154542268
197.789,0.009150806285851432,-0.0005440128191825988,198.052,0.022412315136866104,-6.145840329579255e-05,0.013270285444173096
197.989,0.016916426056043266,-0.0005670449168418323,198.152,0.031574152921547485,-0.00012271546562832232,0.014664459946583094
197.989,0.016916426056043266,-0.0005670449168418323,198.252,0.042737459391156835,-0.0002186338873930388,0.025823383835943882
198.089,0.02873217966161842,-0.0006496877218502153,198.352,0.05589817395797324,-0.0003403815638977953,0.02716775508592732
198.289,0.05206139951786422,-0.0008558015810264853,198.452,0.07105468402201251,-0.0005100104279388635,0.018996431974901848
198.289,0.05206139951786422,-0.0008558015810264853,198.552,0.08820749038426814,-0.0007308333590797614,0.03614630689266645
198.389,0.07358596757970969,-0.0011340369122910202,198.652,0.10735148025770819,-0.0009939519533076545,0.03376580326608285
198.589,0.10149395193393886,-0.0018536214291118853,198.752,0.12849123070034388,-0.0013313997916776109,0.02700232908898023
198.589,0.10149395193393886,-0.0018536214291118853,198.852,0.15162377938618313,-0.0017305093728692076,0.05012997862527148
198.689,0.1315851000255309,-0.0024454495611974164,198.952,0.17675688142282217,-0.002196758259976388,0.045172465971739614
198.889,0.168917259058089,-0.002982494907474533,199.052,0.20388512000404146,-0.0027555077629976,0.03496859765988945
198.889,0.168917259058089,-0.002982494907474533,199.152,0.23301053308489397,-0.0033838776619513795,0.06409453083992975
198.989,0.20756564062374974,-0.0038076851434594074,199.252,0.2641338404886658,-0.00411598396338799,0.05656903997876803
198.989,0.20756564062374974,-0.0038076851434594074,199.352,0.2972515817762287,-0.004938400293307197,0.08969306861266377
199.189,0.2545390487379631,-0.004853398518103341,199.452,0.3323721499976302,-0.005866027691134635,0.07783968826723077
199.389,0.32092299867267543,-0.0062181290134021485,199.552,0.36948318809915415,-0.006905634387055104,0.04856505596387486
199.389,0.32092299867267543,-0.0062181290134021485,199.652,0.4085943018273387,-0.008055504701536457,0.08769055448710662
199.489,0.3728046292008656,-0.007154345362484658,199.752,0.4496899181465403,-0.00931686321316205,0.07691569501548033
199.489,0.3728046292008656,-0.007154345362484658,199.852,0.49278142797873253,-0.010680957232907634,0.12002861840523442
199.689,0.4510899378785766,-0.008823025129809746,199.952,0.5378684412953484,-0.012158033103083768,0.08684256406530426
199.889,0.5202852564349769,-0.010993025454370375,200.052,0.5849507241161176,-0.013750984796569646,0.06472425395594664
199.889,0.5202852564349769,-0.010993025454370375,200.152,0.6340272542925912,-0.015460545685267715,0.11382970092930497
199.989,0.5858987475734949,-0.012754504144433241,200.252,0.6839754094808819,-0.017253904979456045,0.09817981574015146
200.189,0.6638060340396758,-0.015267932664980605,200.352,0.733894001612587,-0.01900872870992771,0.07018772509172348
200.189,0.6638060340396758,-0.015267932664980605,200.452,0.7838203052855044,-0.020598485689180292,0.12013259382120714
200.289,0.7344353665423056,-0.017733684499881608,200.552,0.8337555571723532,-0.022079700214471747,0.09941523082194428
200.489,0.8143540859933669,-0.020103816193129426,200.652,0.8836880990048661,-0.02357021596159141,0.06942061140348403
200.489,0.8143540859933669,-0.020103816193129426,200.752,0.933625032432034,-0.02503981361879586,0.11937304023506136
200.589,0.8839731391110158,-0.02172556373078203,200.852,0.9835603298274284,-0.026506378080293203,0.0997018793234692
200.789,0.9575810506172802,-0.02376489042743732,200.952,1.0334937323961555,-0.027996691182023154,0.07603054249765225
200.789,0.9575810506172802,-0.02376489042743732,201.052,1.0834292605217346,-0.029461011858449192,0.12597705241635263
200.889,1.0298955927213347,-0.025706022356267965,201.152,1.1333648517177564,-0.030944964894912302,0.10360180537129556
201.089,1.1082209277707276,-0.027813692446307523,201.252,1.1832995348792243,-0.03242504176346253,0.07522008899141805
201.089,1.1082209277707276,-0.027813692446307523,201.352,1.233234424658903,-0.03389465060187253,0.12516130574702233
