MCL_time,MCL_X,MCL_Y,Odom_time,Odom_X,Odom_Y,Distance
139.29,0.000725476495321747,-0.0002668556890059985,139.511,0.00038304801028808314,8.492361562116662e-09,0.0004341356454605271
139.29,0.000725476495321747,-0.0002668556890059985,139.611,0.0003922602471043584,8.872230337461469e-09,0.0004269072055141895
139.49,0.0007392947481521917,-0.0002668719582153855,139.711,0.00040147248408500347,9.260328275378647e-09,0.0004305223187139435
139.59,0.0007531130009760896,-0.00026688821051858576,139.811,0.0004106847212508167,9.656655273879275e-09,0.0004341561910851496
139.59,0.0007531130009760896,-0.00026688821051858576,139.911,0.0004198969586146244,1.0061211230646907e-08,0.0004269281184689065
139.79,0.0007715373444831462,-0.0002669098503735485,140.011,0.0004291091961835027,1.0473996043119104e-08,0.0004341698933706604
139.79,0.0007715373444831462,-0.0002669098503735485,140.111,0.0009246354625594403,-5.224092477961954e-08,0.0003076556800698056
139.99,0.0007853555971741454,-0.0002669260578336447,140.211,0.003310645582455088,-4.295067312164286e-06,0.002538910110055596
139.99,0.0007853555971741454,-0.0002669260578336447,140.311,0.007711282596841304,-2.317200960265896e-05,0.006930215064537862
140.09,0.0024324482089929005,-0.0006038272859158862,140.411,0.014128124537322734,-5.530446439779961e-05,0.011708532019975048
140.29,0.009014133061670372,-0.0006117733161802082,140.511,0.02253215275683615,-0.00010798182471541505,0.013527404124434301
140.29,0.009014133061670372,-0.0006117733161802082,140.611,0.03293477883114278,-0.0001974594846925622,0.023924233529614695
140.49,0.02445911215846718,-0.0006448862196750334,140.711,0.0453366318570293,-0.00031502188060340434,0.020880125460495693
140.49,0.02445911215846718,-0.0006448862196750334,140.811,0.059735009336775814,-0.00047066677413482906,0.03527632739033086
140.59,0.041003905322694316,-0.0008582127343300279,140.911,0.07612890158044397,-0.0006831438150155602,0.035125432541584976
140.79,0.07012982428978415,-0.0012158694667239922,141.011,0.09451701764278352,-0.0009371342073103198,0.024388786213779007
140.79,0.07012982428978415,-0.0012158694667239922,141.111,0.1148978623211656,-0.001254424485064204,0.04476805463350686
140.99,0.09857508996584491,-0.001912020436572968,141.211,0.1372721175634234,-0.0016454305224790145,0.03869794587662305
140.99,0.09857508996584491,-0.001912020436572968,141.311,0.16164494667414508,-0.002093118188025772,0.06307011670831994
141.19,0.14159748486828283,-0.0025185228410519235,141.411,0.18801555968212846,-0.002632729218933635,0.04641821530951529
141.29,0.17762681735244817,-0.0035214995827758016,141.511,0.21638107640654222,-0.003248359099779045,0.03875522159084221
141.29,0.17762681735244817,-0.0035214995827758016,141.611,0.24674480592054976,-0.003953258981312439,0.06911933709084923
141.49,0.22202288425840672,-0.004247986950598147,141.711,0.27910410622440907,-0.004761947345871872,0.05708353577363563
141.49,0.22202288425840672,-0.004247986950598147,141.811,0.3134623167055496,-0.005661071640066582,0.09145035054386184
141.69,0.26939874809149944,-0.005509987553570588,141.911,0.34981491441812196,-0.006681378138644606,0.08042469746647367
141.69,0.26939874809149944,-0.005509987553570588,142.011,0.38816389759644565,-0.007803448303165848,0.1187872918251029
141.79,0.33422410394743346,-0.0065705794743122475,142.111,0.4285091357402656,-0.009057448134988572,0.09431782300239347
141.79,0.33422410394743346,-0.0065705794743122475,142.211,0.4708537600982175,-0.010427755569936983,0.13668409105420476
141.99,0.4088883128073436,-0.007978551351626829,142.311,0.515190996258916,-0.011939343429755164,0.1063764465607465
142.19,0.4935070242533378,-0.010828853522416098,142.411,0.5615225397996612,-0.013581921713453241,0.06807121079793317
142.19,0.4935070242533378,-0.010828853522416098,142.561,0.6098524572079763,-0.015372990918370195,0.1164341399851246
142.39,0.5664628006907595,-0.012993543238778124,142.661,0.6846679995616477,-0.018224450791334577,0.11832088333819023
142.39,0.5664628006907595,-0.012993543238778124,142.761,0.7345941232741894,-0.020087913485432457,0.16828093095431215
142.59,0.6640999568657311,-0.016054499924267947,142.861,0.784518503257882,-0.021973277002991384,0.12056391764249458
142.59,0.6640999568657311,-0.016054499924267947,142.961,0.8344396569601653,-0.023874424724210884,0.1705191034815119
142.69,0.7340048653495697,-0.018154034313031656,143.061,0.8843613505990873,-0.025739699647228474,0.15054771660556943
142.89,0.8287919040800008,-0.020622752797380288,143.161,0.9342909100385373,-0.027575434443785293,0.10572785839274135
142.89,0.8287919040800008,-0.020622752797380288,143.261,0.9842190027490604,-0.029299670623717876,0.1556691103065942
143.09,0.9277536078788666,-0.023712653743377266,143.361,1.034149649722193,-0.03095384040145484,0.10664217038368996
143.09,0.9277536078788666,-0.023712653743377266,143.461,1.0840861614791841,-0.03256399125267602,0.1565829284784892
143.29,1.001768136134626,-0.025458805300404043,143.561,1.134022774794967,-0.03406382213038863,0.13253428145888016
143.29,1.001768136134626,-0.025458805300404043,143.661,1.1839605846242551,-0.03551201813011904,0.1824696012349611
143.49,1.078017337444557,-0.027638164970860715,143.761,1.2339039604783113,-0.036890531774953224,0.156160960333706
143.59,1.1741976502132556,-0.030291556302352286,143.861,1.2838499973656994,-0.03817335964005356,0.10993525394473895
143.59,1.1741976502132556,-0.030291556302352286,143.961,1.3337994283146013,-0.039409889610661955,0.1598620391945274
143.79,1.251647892119936,-0.03220032369929,144.061,1.3837512218900125,-0.04054911925555881,0.1323668845428566
143.79,1.251647892119936,-0.03220032369929,144.161,1.4337041864638804,-0.04162642325808178,0.1823001526690012
143.99,1.351318412878281,-0.03439215424139832,144.261,1.4836647130887273,-0.042624253145572624,0.1326020762724389
144.19,1.4275047880516627,-0.03560255608927963,144.361,1.5336178626988775,-0.04354426931916687,0.10640984644341489
144.19,1.4275047880516627,-0.03560255608927963,144.461,1.5835810008545843,-0.04439665408356077,0.15632376774641754
144.29,1.522670811282897,-0.03737019819092807,144.561,1.6335308351826776,-0.045181028812753314,0.11113484590380625
144.29,1.522670811282897,-0.03737019819092807,144.661,1.6834857849424893,-0.04599913826523839,0.1610463112273653
144.49,1.6016704111843552,-0.03884373850838595,144.761,1.733435544751593,-0.04684921131052682,0.1320080983075578
144.49,1.6016704111843552,-0.03884373850838595,144.861,1.7833885105614808,-0.04765613324756417,0.18193165184286658
144.69,1.6781039373606876,-0.04005953939901858,144.961,1.8333418367984495,-0.048478402564117694,0.15546601776221497
144.69,1.6781039373606876,-0.04005953939901858,145.061,1.8832898358031052,-0.049327910715079845,0.20539512074651253
144.89,1.7783602395340121,-0.04196690553275749,145.161,1.9332407033638057,-0.05014070124967929,0.15509599934412868
145.09,1.8775042195270712,-0.04327414481069838,145.261,1.9831926399699977,-0.05097488015627884,0.105968596954869
145.09,1.8775042195270712,-0.04327414481069838,145.361,2.033142110894786,-0.05182142712574547,0.15587241341674832
145.19,1.9497850615549526,-0.04408246246150122,145.461,2.0830917062159835,-0.052635974227177945,0.13358077733831292
145.19,1.9497850615549526,-0.04408246246150122,145.561,2.1330428155153665,-0.05348010975431899,0.18349855629202044
145.39,2.050108540235501,-0.045710774568046744,145.661,2.182993285757684,-0.05431883569107394,0.13316326185849112
145.39,2.050108540235501,-0.045710774568046744,145.761,2.23294254778549,-0.055140572182469795,0.18307702040354037
145.59,2.149944106657446,-0.04718455806532893,145.861,2.2828905143325433,-0.05598980771709261,0.13323768136358063
145.79,2.2281105505235157,-0.048476318149067374,145.961,2.33284120215617,-0.05681674354178705,0.10506222959337937
145.79,2.2281105505235157,-0.048476318149067374,146.061,2.382791181384048,-0.05765425026935109,0.15495267665134654
145.89,2.3201255940778562,-0.049717123931376415,146.161,2.4327431422767347,-0.05848136588850583,0.11295806345458399
145.89,2.3201255940778562,-0.049717123931376415,146.261,2.4826916382645723,-0.059178594993423664,0.16284114393228535
146.09,2.394223438169614,-0.05073122072213153,146.361,2.5326418123680634,-0.05976172147003135,0.13871263914834778
146.09,2.394223438169614,-0.05073122072213153,146.461,2.5825930668895642,-0.06035130676461362,0.18861511890502472
146.29,2.471727589428857,-0.052017809995913995,146.561,2.6325478737413586,-0.06091527085958961,0.16106622444253957
146.49,2.5491512992813457,-0.05261737576364512,146.661,2.6824979261929855,-0.06132947867245525,0.1336309232393677
146.49,2.5491512992813457,-0.05261737576364512,146.761,2.7324559537668485,-0.061628472920329226,0.1835260096771484
146.59,2.6275503429139992,-0.053372181411999176,146.861,2.7824092729757823,-0.061927785210693864,0.1550950888205054
146.59,2.6275503429139992,-0.053372181411999176,146.961,2.8323704337828746,-0.06217122831362266,0.20500900675314565
146.79,2.7239487063691556,-0.05397842680505058,147.061,2.882325160900535,-0.06226110260308252,0.1585928878238408
146.79,2.7239487063691556,-0.05397842680505058,147.161,2.9322886522084355,-0.062292981437106515,0.20850579092927732
146.99,2.8040764637655724,-0.0547167134858537,147.261,2.9822483273085285,-0.0624052766149804,0.17833767678581086
147.19,2.8834835713839184,-0.054891178778291735,147.361,3.032206363321984,-0.06254038673362904,0.1489193715545333
147.19,2.8834835713839184,-0.054891178778291735,147.511,3.082163257457042,-0.06260007083920517,0.19882918466593807
147.29,2.9713832706237735,-0.055304272028801386,147.611,3.1571047935671652,-0.06270591269621166,0.1858689548283474
147.29,2.9713832706237735,-0.055304272028801386,147.711,3.2070678024266672,-0.06286726339042031,0.2358058467669645
147.49,3.069163080527803,-0.0557669273692643,147.811,3.257035860217439,-0.06297937771508122,0.18801117197736253
147.69,3.14904790189158,-0.05645373569571934,147.911,3.3069934977063054,-0.06303472578552025,0.15808263872997136
147.69,3.14904790189158,-0.05645373569571934,148.011,3.3569624179508106,-0.06315226846700878,0.20802239381718524
147.89,3.2294287377470554,-0.056879751584001076,148.111,3.4069216398945206,-0.06330847604897541,0.17760928695024988
147.89,3.2294287377470554,-0.056879751584001076,148.211,3.4568861138965157,-0.06339700641307107,0.22755072527967055
148.09,3.3318795168961732,-0.05732895155990536,148.311,3.5068466251528223,-0.06347826099232816,0.17507513523681664
148.09,3.3318795168961732,-0.05732895155990536,148.411,3.5568065931537745,-0.06362824496384853,0.22501526777350403
148.19,3.4222323197234554,-0.05765745268336614,148.511,3.60676986431281,-0.06375728835581604,0.18463833122702056
148.19,3.4222323197234554,-0.05765745268336614,148.611,3.6567266640571088,-0.06383700250757965,0.2345757539911146
148.39,3.497978681682168,-0.05781453501096068,148.711,3.706689849550404,-0.06396666530854685,0.2088018206341161
148.59,3.598353222886605,-0.05817062336695607,148.811,3.756647106744208,-0.06411547552863062,0.158405476338252
148.59,3.598353222886605,-0.05817062336695607,148.911,3.8066065023498568,-0.06421016349321555,0.208340837216653
148.79,3.677805011102927,-0.05847139461867136,149.011,3.856567878543414,-0.06432795220297507,0.17885877681087808
148.79,3.677805011102927,-0.05847139461867136,149.111,3.9065262837453907,-0.06447772982868308,0.2288001237365123
148.99,3.7806867439291545,-0.058843991017067734,149.211,3.956501558751688,-0.0644858268042616,0.17590531379731358
148.99,3.7806867439291545,-0.058843991017067734,149.311,4.006458851810924,-0.06418044730587874,0.22583516657752817
149.09,3.872231241299534,-0.059645421156423246,149.411,4.056408244348784,-0.06360286433077389,0.18421951527642705
149.09,3.872231241299534,-0.059645421156423246,149.511,4.106356235394516,-0.06289643150458203,0.23414756442948398
149.29,3.9699683709097546,-0.05962694335564969,149.611,4.156302069289032,-0.06202594643703444,0.18634914104305347
149.49,4.048892110260758,-0.05844804585286163,149.711,4.20624189040567,-0.06085610909512035,0.15736820542991178
149.49,4.048892110260758,-0.05844804585286163,149.811,4.256174307535371,-0.05944058885488336,0.2072845735905168
149.69,4.149457643719576,-0.05710638875123565,149.911,4.306103252670675,-0.05789868327803233,0.15664761260318552
149.69,4.149457643719576,-0.05710638875123565,150.011,4.356019801985336,-0.05615640002688002,0.20656434277480004
149.89,4.231332252865118,-0.05470938448452178,150.111,4.404817991376862,-0.05416365717547879,0.17348659684615675
149.89,4.231332252865118,-0.05470938448452178,150.211,4.4516118609141255,-0.05206876423432266,0.22029543480864514
149.99,4.317525188188389,-0.05263232747708109,150.311,4.496403920509102,-0.04994066917410149,0.17889898239253668
150.19,4.395670602978299,-0.04900876016429349,150.411,4.539189896806724,-0.04769147850056291,0.14352533898929282
150.19,4.395670602978299,-0.04900876016429349,150.511,4.579967385900049,-0.045333010249810776,0.18433343520029202
150.39,4.482612049929052,-0.04524140425723497,150.611,4.618743139313365,-0.04297487439297868,0.13614995649865408
150.39,4.482612049929052,-0.04524140425723497,150.711,4.655516220793045,-0.04059484878340798,0.17296659440463144
150.59,4.562927773399018,-0.040546085973004097,150.811,4.690281619504509,-0.03815079222382375,0.12737636966881222
150.59,4.562927773399018,-0.040546085973004097,150.911,4.723044314467408,-0.03572594615118891,0.1601890772543728
150.79,4.621074602557748,-0.03686223240162793,151.011,4.753807228490272,-0.03334588258731728,0.1327791952941425
150.79,4.621074602557748,-0.03686223240162793,151.111,4.782567331495417,-0.030967124641265473,0.1616002902077896
150.99,4.685801909960968,-0.032182107718428776,151.211,4.809327279858962,-0.028651662052566616,0.12357581096248586
151.09,4.736235222980935,-0.028620766595804068,151.311,4.834095567737907,-0.02651373064706703,0.09788302547654885
151.09,4.736235222980935,-0.028620766595804068,151.411,4.8568815473908025,-0.024591819608708706,0.12071357838882855
151.29,4.7767226103779565,-0.024636563093531537,151.511,4.877684823220383,-0.022836421194022027,0.10097825970424411
151.29,4.7767226103779565,-0.024636563093531537,151.611,4.896488423862457,-0.021205917594540942,0.1198149381677588
151.49,4.820249031169772,-0.021260584461830333,151.711,4.913300164381849,-0.019655289268562033,0.09306497926024168
151.49,4.820249031169772,-0.021260584461830333,151.811,4.928157103000527,-0.01813039371455488,0.10795346247502054
151.69,4.849511566595844,-0.018443194893228106,151.911,4.9425588577209885,-0.016426785645747774,0.09306913716147135
