Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 13:44:38.061,14.0,21.3
2025-03-15 13:44:38.262,13.6,21.3
2025-03-15 13:44:38.463,13.9,21.3
2025-03-15 13:44:38.664,20.4,21.3
2025-03-15 13:44:38.865,19.4,21.3
2025-03-15 13:44:39.065,20.7,21.4
2025-03-15 13:44:39.266,16.7,21.4
2025-03-15 13:44:39.467,13.4,21.4
2025-03-15 13:44:39.668,18.1,21.4
2025-03-15 13:44:39.868,14.4,21.4
2025-03-15 13:44:40.069,31.6,21.4
2025-03-15 13:44:40.270,15.8,21.4
2025-03-15 13:44:40.471,14.8,21.4
2025-03-15 13:44:40.671,17.0,21.4
2025-03-15 13:44:40.872,14.1,21.4
2025-03-15 13:44:41.073,18.6,21.5
2025-03-15 13:44:41.274,19.7,21.4
2025-03-15 13:44:41.475,35.6,21.4
2025-03-15 13:44:41.675,20.9,21.4
2025-03-15 13:44:41.876,15.1,21.4
2025-03-15 13:44:42.077,20.5,21.4
2025-03-15 13:44:42.278,18.2,21.4
2025-03-15 13:44:42.479,37.9,21.4
2025-03-15 13:44:42.680,19.9,21.4
2025-03-15 13:44:42.880,21.7,21.4
2025-03-15 13:44:43.081,20.8,21.4
2025-03-15 13:44:43.282,14.1,21.4
2025-03-15 13:44:43.483,19.4,21.4
2025-03-15 13:44:43.684,30.1,21.4
2025-03-15 13:44:43.884,22.1,21.4
2025-03-15 13:44:44.085,39.8,21.4
2025-03-15 13:44:44.286,21.2,21.4
2025-03-15 13:44:44.486,16.4,21.4
2025-03-15 13:44:44.688,19.3,21.4
2025-03-15 13:44:44.888,20.0,21.4
2025-03-15 13:44:45.089,26.8,21.4
2025-03-15 13:44:45.290,35.7,21.4
2025-03-15 13:44:45.491,32.2,21.4
2025-03-15 13:44:45.691,19.0,21.4
2025-03-15 13:44:45.892,16.6,21.4
2025-03-15 13:44:46.093,20.4,21.5
2025-03-15 13:44:46.294,17.6,21.5
2025-03-15 13:44:46.495,23.9,21.5
2025-03-15 13:44:46.695,32.3,21.4
2025-03-15 13:44:46.896,15.3,21.4
2025-03-15 13:44:47.097,22.3,21.5
2025-03-15 13:44:47.298,16.8,21.5
2025-03-15 13:44:47.498,22.3,21.5
2025-03-15 13:44:47.699,20.4,21.5
2025-03-15 13:44:47.900,34.4,21.5
2025-03-15 13:44:48.101,21.9,21.5
2025-03-15 13:44:48.302,19.5,21.5
2025-03-15 13:44:48.502,18.8,21.5
2025-03-15 13:44:48.703,19.5,21.5
2025-03-15 13:44:48.904,14.9,21.5
2025-03-15 13:44:49.105,27.0,21.5
2025-03-15 13:44:49.306,35.6,21.5
2025-03-15 13:44:49.507,24.7,21.5
2025-03-15 13:44:49.707,15.0,21.5
2025-03-15 13:44:49.908,18.9,21.5
2025-03-15 13:44:50.109,18.8,21.5
2025-03-15 13:44:50.310,17.2,21.5
2025-03-15 13:44:50.511,40.5,21.5
2025-03-15 13:44:50.711,18.0,21.5
2025-03-15 13:44:50.912,16.7,21.5
2025-03-15 13:44:51.113,16.9,21.5
2025-03-15 13:44:51.314,16.7,21.5
2025-03-15 13:44:51.515,25.8,21.5
2025-03-15 13:44:51.716,31.1,21.5
2025-03-15 13:44:51.916,32.4,21.5
2025-03-15 13:44:52.117,20.8,21.5
2025-03-15 13:44:52.318,19.0,21.5
2025-03-15 13:44:52.519,15.1,21.5
2025-03-15 13:44:52.720,17.2,21.5
2025-03-15 13:44:52.920,18.5,21.5
2025-03-15 13:44:53.121,31.5,21.5
2025-03-15 13:44:53.322,18.8,21.5
2025-03-15 13:44:53.522,22.2,21.5
2025-03-15 13:44:53.723,18.4,21.5
2025-03-15 13:44:53.924,17.3,21.5
2025-03-15 13:44:54.125,16.2,21.5
2025-03-15 13:44:54.325,19.6,21.5
2025-03-15 13:44:54.526,42.2,21.5
