Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-16 15:28:53.803,19.7,24.9
2025-03-16 15:28:53.904,16.0,24.9
2025-03-16 15:28:54.006,19.0,24.9
2025-03-16 15:28:54.108,24.9,24.9
2025-03-16 15:28:54.209,28.1,24.9
2025-03-16 15:28:54.311,27.6,24.9
2025-03-16 15:28:54.413,19.4,24.9
2025-03-16 15:28:54.515,12.0,24.9
2025-03-16 15:28:54.616,16.3,24.9
2025-03-16 15:28:54.718,11.3,24.9
2025-03-16 15:28:54.819,14.5,24.9
2025-03-16 15:28:54.921,14.7,24.9
2025-03-16 15:28:55.024,14.3,24.9
2025-03-16 15:28:55.126,17.5,24.9
2025-03-16 15:28:55.228,17.4,24.9
2025-03-16 15:28:55.330,25.1,24.9
2025-03-16 15:28:55.431,35.0,24.9
2025-03-16 15:28:55.534,16.4,24.9
2025-03-16 15:28:55.635,19.4,24.9
2025-03-16 15:28:55.736,14.7,24.9
2025-03-16 15:28:55.838,14.6,24.9
2025-03-16 15:28:55.940,15.1,24.9
2025-03-16 15:28:56.043,16.2,24.9
2025-03-16 15:28:56.144,14.4,24.9
2025-03-16 15:28:56.246,16.4,24.9
2025-03-16 15:28:56.348,17.0,24.9
2025-03-16 15:28:56.449,17.8,24.9
2025-03-16 15:28:56.551,16.2,24.9
2025-03-16 15:28:56.653,16.9,24.9
2025-03-16 15:28:56.755,17.7,24.9
2025-03-16 15:28:56.856,32.1,24.9
2025-03-16 15:28:56.957,27.8,24.9
2025-03-16 15:28:57.059,17.4,24.9
2025-03-16 15:28:57.161,16.1,24.9
2025-03-16 15:28:57.263,17.9,24.9
2025-03-16 15:28:57.364,13.9,24.9
2025-03-16 15:28:57.467,16.2,24.9
2025-03-16 15:28:57.568,15.8,24.9
2025-03-16 15:28:57.669,10.0,24.9
2025-03-16 15:28:57.772,15.0,24.9
2025-03-16 15:28:57.873,12.4,24.9
2025-03-16 15:28:57.974,27.0,24.9
2025-03-16 15:28:58.076,31.1,24.9
2025-03-16 15:28:58.178,31.5,24.9
2025-03-16 15:28:58.279,35.5,24.9
2025-03-16 15:28:58.381,17.6,24.9
