Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 10:00:21.526,31.7,20.6
2025-03-15 10:00:21.728,18.6,20.6
2025-03-15 10:00:21.929,15.3,20.5
2025-03-15 10:00:22.129,17.0,20.5
2025-03-15 10:00:22.335,16.0,20.5
2025-03-15 10:00:22.535,21.9,20.6
2025-03-15 10:00:22.736,32.1,20.6
2025-03-15 10:00:22.936,17.8,20.6
2025-03-15 10:00:23.137,24.7,20.6
2025-03-15 10:00:23.338,17.9,20.6
2025-03-15 10:00:23.538,22.7,20.6
2025-03-15 10:00:23.739,18.2,20.6
2025-03-15 10:00:23.940,19.5,20.6
2025-03-15 10:00:24.141,39.4,20.6
2025-03-15 10:00:24.341,23.0,20.6
2025-03-15 10:00:24.542,21.2,20.6
2025-03-15 10:00:24.743,16.0,20.7
2025-03-15 10:00:24.943,18.8,20.7
2025-03-15 10:00:25.144,17.3,20.7
2025-03-15 10:00:25.345,20.8,20.7
2025-03-15 10:00:25.545,34.4,20.7
2025-03-15 10:00:25.746,21.9,20.7
2025-03-15 10:00:25.947,18.4,20.7
2025-03-15 10:00:26.148,18.1,20.7
2025-03-15 10:00:26.349,16.0,20.7
2025-03-15 10:00:26.549,21.2,20.7
2025-03-15 10:00:26.750,24.2,20.7
2025-03-15 10:00:26.951,24.1,20.7
2025-03-15 10:00:27.152,18.7,20.7
2025-03-15 10:00:27.352,23.3,20.7
2025-03-15 10:00:27.553,21.2,20.8
2025-03-15 10:00:27.754,16.0,20.7
2025-03-15 10:00:27.955,18.1,20.7
2025-03-15 10:00:28.156,22.2,20.7
2025-03-15 10:00:28.356,29.0,20.7
2025-03-15 10:00:28.557,30.8,20.7
2025-03-15 10:00:28.758,21.7,20.7
2025-03-15 10:00:28.959,19.9,20.7
2025-03-15 10:00:29.159,17.6,20.7
2025-03-15 10:00:29.360,18.8,20.7
2025-03-15 10:00:29.561,34.1,20.8
2025-03-15 10:00:29.762,33.0,20.7
2025-03-15 10:00:29.962,20.0,20.7
2025-03-15 10:00:30.163,19.5,20.7
2025-03-15 10:00:30.364,16.0,20.7
2025-03-15 10:00:30.565,20.3,20.8
2025-03-15 10:00:30.765,17.2,20.8
2025-03-15 10:00:30.966,28.1,20.8
2025-03-15 10:00:31.167,34.1,20.8
2025-03-15 10:00:31.368,24.4,20.8
2025-03-15 10:00:31.568,22.0,20.8
2025-03-15 10:00:31.769,16.8,20.7
2025-03-15 10:00:31.970,18.7,20.7
2025-03-15 10:00:32.171,18.2,20.7
2025-03-15 10:00:32.371,23.9,20.8
2025-03-15 10:00:32.572,25.9,20.8
2025-03-15 10:00:32.773,16.7,20.7
2025-03-15 10:00:32.973,25.0,20.7
2025-03-15 10:00:33.174,16.9,20.7
2025-03-15 10:00:33.375,16.7,20.7
2025-03-15 10:00:33.576,20.6,20.7
2025-03-15 10:00:33.776,37.1,20.7
2025-03-15 10:00:33.977,27.9,20.7
