Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 13:51:31.327,20.4,20.9
2025-03-15 13:51:31.427,12.1,20.9
2025-03-15 13:51:31.527,16.9,20.9
2025-03-15 13:51:31.627,14.0,20.9
2025-03-15 13:51:31.727,17.3,20.9
2025-03-15 13:51:31.828,12.1,20.9
2025-03-15 13:51:31.928,16.9,20.9
2025-03-15 13:51:32.028,29.2,20.9
2025-03-15 13:51:32.128,36.8,20.9
2025-03-15 13:51:32.228,21.4,20.9
2025-03-15 13:51:32.328,32.2,20.9
2025-03-15 13:51:32.428,20.1,20.9
2025-03-15 13:51:32.528,37.5,20.8
2025-03-15 13:51:32.629,11.0,20.8
2025-03-15 13:51:32.729,19.2,20.9
2025-03-15 13:51:32.829,12.2,20.9
2025-03-15 13:51:32.929,20.9,20.9
2025-03-15 13:51:33.029,12.3,20.9
2025-03-15 13:51:33.129,21.3,20.9
2025-03-15 13:51:33.229,15.8,20.9
2025-03-15 13:51:33.329,23.7,20.9
2025-03-15 13:51:33.429,20.2,20.8
2025-03-15 13:51:33.530,35.5,20.9
2025-03-15 13:51:33.630,27.3,20.9
2025-03-15 13:51:33.730,22.9,20.9
2025-03-15 13:51:33.830,16.2,20.9
2025-03-15 13:51:33.930,19.2,20.9
2025-03-15 13:51:34.030,14.4,20.9
2025-03-15 13:51:34.130,20.5,20.9
2025-03-15 13:51:34.230,13.6,20.9
2025-03-15 13:51:34.330,20.9,20.9
2025-03-15 13:51:34.431,15.8,20.9
2025-03-15 13:51:34.531,22.9,20.9
2025-03-15 13:51:34.631,12.9,20.8
2025-03-15 13:51:34.731,21.2,20.9
2025-03-15 13:51:34.831,31.2,20.8
2025-03-15 13:51:34.931,31.8,20.8
2025-03-15 13:51:35.031,28.6,20.8
2025-03-15 13:51:35.131,40.3,20.8
2025-03-15 13:51:35.231,18.5,20.8
2025-03-15 13:51:35.332,22.4,20.8
2025-03-15 13:51:35.432,12.2,20.8
2025-03-15 13:51:35.532,22.5,20.8
2025-03-15 13:51:35.632,15.5,20.8
2025-03-15 13:51:35.732,20.9,20.8
2025-03-15 13:51:35.832,14.7,20.8
2025-03-15 13:51:35.932,19.9,20.9
2025-03-15 13:51:36.032,20.0,20.8
2025-03-15 13:51:36.132,36.2,20.9
2025-03-15 13:51:36.232,16.9,20.9
2025-03-15 13:51:36.333,23.0,20.9
2025-03-15 13:51:36.433,12.2,20.8
2025-03-15 13:51:36.533,21.3,20.8
2025-03-15 13:51:36.633,12.3,20.8
2025-03-15 13:51:36.733,19.7,20.8
2025-03-15 13:51:36.833,13.5,20.8
2025-03-15 13:51:36.933,21.8,20.9
2025-03-15 13:51:37.033,13.9,20.8
2025-03-15 13:51:37.133,22.0,20.9
2025-03-15 13:51:37.233,14.5,20.8
2025-03-15 13:51:37.334,37.4,20.9
2025-03-15 13:51:37.434,29.5,20.9
2025-03-15 13:51:37.534,24.5,20.9
2025-03-15 13:51:37.634,13.7,20.9
2025-03-15 13:51:37.734,19.9,20.9
2025-03-15 13:51:37.834,12.7,20.9
2025-03-15 13:51:37.934,19.9,20.9
2025-03-15 13:51:38.034,12.3,20.9
2025-03-15 13:51:38.135,19.7,20.9
2025-03-15 13:51:38.235,12.2,20.9
2025-03-15 13:51:38.335,21.1,20.9
2025-03-15 13:51:38.435,14.7,20.9
2025-03-15 13:51:38.535,33.9,20.9
2025-03-15 13:51:38.635,36.1,20.9
2025-03-15 13:51:38.735,34.6,20.9
2025-03-15 13:51:38.835,19.3,20.9
2025-03-15 13:51:38.935,20.3,20.9
2025-03-15 13:51:39.036,12.7,20.9
2025-03-15 13:51:39.136,21.1,20.9
2025-03-15 13:51:39.236,10.9,20.9
2025-03-15 13:51:39.336,22.5,20.9
2025-03-15 13:51:39.436,13.3,20.9
2025-03-15 13:51:39.536,20.3,20.9
2025-03-15 13:51:39.636,12.2,20.9
2025-03-15 13:51:39.736,21.6,20.9
2025-03-15 13:51:39.836,14.5,20.9
2025-03-15 13:51:39.936,25.9,20.9
2025-03-15 13:51:40.037,25.0,20.9
2025-03-15 13:51:40.137,34.6,20.9
2025-03-15 13:51:40.237,34.6,20.9
2025-03-15 13:51:40.337,22.0,20.9
2025-03-15 13:51:40.437,15.2,20.9
2025-03-15 13:51:40.537,20.1,20.9
2025-03-15 13:51:40.637,13.6,20.9
2025-03-15 13:51:40.737,20.3,20.9
2025-03-15 13:51:40.837,12.8,20.9
2025-03-15 13:51:40.938,20.3,20.9
2025-03-15 13:51:41.038,12.2,20.9
2025-03-15 13:51:41.138,27.5,20.9
2025-03-15 13:51:41.238,17.1,20.9
2025-03-15 13:51:41.338,32.0,20.9
2025-03-15 13:51:41.438,12.8,20.9
2025-03-15 13:51:41.538,21.6,20.9
2025-03-15 13:51:41.638,13.9,20.9
2025-03-15 13:51:41.739,22.5,20.9
2025-03-15 13:51:41.839,12.9,20.9
2025-03-15 13:51:41.939,20.3,20.9
2025-03-15 13:51:42.039,12.2,20.9
2025-03-15 13:51:42.139,20.8,20.9
2025-03-15 13:51:42.239,11.6,20.9
2025-03-15 13:51:42.339,20.3,20.9
2025-03-15 13:51:42.439,15.7,20.9
2025-03-15 13:51:42.540,28.9,20.9
2025-03-15 13:51:42.640,25.0,20.9
2025-03-15 13:51:42.740,34.1,20.9
2025-03-15 13:51:42.840,12.8,20.9
2025-03-15 13:51:42.940,22.7,20.9
2025-03-15 13:51:43.040,13.9,20.9
2025-03-15 13:51:43.140,20.4,20.9
2025-03-15 13:51:43.240,12.2,20.9
2025-03-15 13:51:43.340,21.3,20.9
2025-03-15 13:51:43.441,12.8,20.9
2025-03-15 13:51:43.541,20.9,20.9
2025-03-15 13:51:43.641,17.7,20.9
2025-03-15 13:51:43.741,30.4,20.9
2025-03-15 13:51:43.841,36.9,20.8
2025-03-15 13:51:43.941,37.6,20.8
2025-03-15 13:51:44.041,31.0,20.8
2025-03-15 13:51:44.141,25.8,20.9
2025-03-15 13:51:44.241,14.0,20.9
2025-03-15 13:51:44.341,22.9,20.9
2025-03-15 13:51:44.442,13.4,20.8
2025-03-15 13:51:44.542,20.5,20.9
2025-03-15 13:51:44.642,13.4,20.8
2025-03-15 13:51:44.742,21.5,20.9
2025-03-15 13:51:44.842,12.8,20.9
2025-03-15 13:51:44.942,24.5,20.9
2025-03-15 13:51:45.042,30.3,20.9
2025-03-15 13:51:45.142,42.2,20.9
2025-03-15 13:51:45.243,20.6,20.9
2025-03-15 13:51:45.343,37.3,20.9
2025-03-15 13:51:45.443,18.2,20.9
2025-03-15 13:51:45.543,20.8,20.9
2025-03-15 13:51:45.643,12.2,20.9
2025-03-15 13:51:45.743,19.7,20.9
2025-03-15 13:51:45.843,12.2,20.9
2025-03-15 13:51:45.943,19.9,20.9
2025-03-15 13:51:46.044,12.7,20.9
2025-03-15 13:51:46.144,22.0,20.9
2025-03-15 13:51:46.244,15.0,20.9
2025-03-15 13:51:46.344,28.2,20.9
2025-03-15 13:51:46.444,27.0,20.9
2025-03-15 13:51:46.544,38.8,20.9
2025-03-15 13:51:46.644,20.9,20.9
2025-03-15 13:51:46.744,20.3,20.9
2025-03-15 13:51:46.844,12.2,20.9
2025-03-15 13:51:46.944,20.8,20.9
2025-03-15 13:51:47.045,12.2,20.9
2025-03-15 13:51:47.145,19.7,20.9
2025-03-15 13:51:47.245,13.4,20.9
2025-03-15 13:51:47.345,20.9,20.9
2025-03-15 13:51:47.445,14.6,20.8
2025-03-15 13:51:47.545,22.0,20.8
2025-03-15 13:51:47.645,26.3,20.8
2025-03-15 13:51:47.745,44.2,20.9
2025-03-15 13:51:47.845,33.8,20.9
2025-03-15 13:51:47.946,31.4,20.9
2025-03-15 13:51:48.046,15.6,20.9
2025-03-15 13:51:48.146,21.9,20.9
2025-03-15 13:51:48.246,12.2,20.9
2025-03-15 13:51:48.346,19.7,20.9
2025-03-15 13:51:48.446,30.9,20.8
2025-03-15 13:51:48.546,22.1,20.9
2025-03-15 13:51:48.646,12.7,20.9
2025-03-15 13:51:48.746,26.9,20.9
2025-03-15 13:51:48.847,27.5,20.9
2025-03-15 13:51:48.947,34.6,20.9
2025-03-15 13:51:49.047,20.6,20.9
2025-03-15 13:51:49.147,25.9,20.9
2025-03-15 13:51:49.247,17.3,20.9
2025-03-15 13:51:49.347,21.1,20.9
2025-03-15 13:51:49.447,12.8,20.9
2025-03-15 13:51:49.547,19.9,20.9
2025-03-15 13:51:49.647,14.6,20.9
2025-03-15 13:51:49.748,21.5,20.9
2025-03-15 13:51:49.848,14.2,20.9
2025-03-15 13:51:49.948,20.8,20.9
2025-03-15 13:51:50.048,12.2,20.9
2025-03-15 13:51:50.148,20.9,20.9
2025-03-15 13:51:50.248,12.0,20.9
2025-03-15 13:51:50.348,29.1,20.9
2025-03-15 13:51:50.448,30.8,20.9
2025-03-15 13:51:50.548,20.4,20.9
2025-03-15 13:51:50.649,12.8,20.9
2025-03-15 13:51:50.749,20.9,20.9
2025-03-15 13:51:50.849,11.5,20.9
2025-03-15 13:51:50.949,22.3,20.9
2025-03-15 13:51:51.049,15.2,20.9
2025-03-15 13:51:51.149,23.2,20.9
2025-03-15 13:51:51.249,12.2,20.9
2025-03-15 13:51:51.349,22.9,20.9
2025-03-15 13:51:51.449,27.0,20.9
2025-03-15 13:51:51.549,42.7,20.9
2025-03-15 13:51:51.649,30.7,20.9
2025-03-15 13:51:51.749,32.0,20.9
2025-03-15 13:51:51.850,14.4,20.9
2025-03-15 13:51:51.950,21.5,20.9
2025-03-15 13:51:52.050,11.6,20.9
2025-03-15 13:51:52.150,20.4,20.9
2025-03-15 13:51:52.250,12.2,20.9
2025-03-15 13:51:52.350,20.4,20.9
2025-03-15 13:51:52.450,16.1,20.9
2025-03-15 13:51:52.550,26.4,20.9
2025-03-15 13:51:52.651,14.9,20.9
2025-03-15 13:51:52.751,24.0,20.9
2025-03-15 13:51:52.851,21.1,20.9
2025-03-15 13:51:52.951,28.2,20.9
2025-03-15 13:51:53.051,28.4,20.9
2025-03-15 13:51:53.151,38.3,20.9
2025-03-15 13:51:53.251,17.6,20.9
2025-03-15 13:51:53.351,21.9,20.9
2025-03-15 13:51:53.451,15.7,20.9
2025-03-15 13:51:53.552,19.9,20.9
2025-03-15 13:51:53.652,13.2,20.9
2025-03-15 13:51:53.752,19.7,20.9
2025-03-15 13:51:53.852,16.1,20.9
2025-03-15 13:51:53.952,25.0,20.9
2025-03-15 13:51:54.052,21.4,20.9
2025-03-15 13:51:54.152,39.8,20.9
2025-03-15 13:51:54.252,33.8,20.9
2025-03-15 13:51:54.352,32.4,20.9
2025-03-15 13:51:54.453,15.7,20.9
2025-03-15 13:51:54.553,21.5,20.9
2025-03-15 13:51:54.653,11.6,20.9
2025-03-15 13:51:54.753,21.9,20.9
2025-03-15 13:51:54.853,12.8,20.9
2025-03-15 13:51:54.953,21.9,20.9
2025-03-15 13:51:55.053,12.1,20.9
2025-03-15 13:51:55.153,20.9,20.9
2025-03-15 13:51:55.253,14.6,20.9
2025-03-15 13:51:55.354,25.5,20.9
2025-03-15 13:51:55.454,27.7,20.9
2025-03-15 13:51:55.554,31.4,20.9
2025-03-15 13:51:55.654,12.2,20.9
2025-03-15 13:51:55.754,22.1,20.9
2025-03-15 13:51:55.854,12.2,20.9
2025-03-15 13:51:55.954,22.1,20.9
2025-03-15 13:51:56.054,13.3,20.9
2025-03-15 13:51:56.155,21.5,20.9
2025-03-15 13:51:56.255,11.6,20.9
2025-03-15 13:51:56.355,21.6,20.9
2025-03-15 13:51:56.455,14.2,20.9
2025-03-15 13:51:56.555,21.3,20.9
2025-03-15 13:51:56.655,13.4,20.9
2025-03-15 13:51:56.755,25.0,20.9
2025-03-15 13:51:56.855,20.0,20.9
2025-03-15 13:51:56.955,35.7,20.9
2025-03-15 13:51:57.056,14.7,20.9
2025-03-15 13:51:57.156,20.4,20.9
2025-03-15 13:51:57.256,11.6,20.8
2025-03-15 13:51:57.356,20.9,20.8
2025-03-15 13:51:57.456,12.2,20.8
2025-03-15 13:51:57.556,21.6,20.8
2025-03-15 13:51:57.656,11.5,20.8
2025-03-15 13:51:57.756,21.9,20.8
2025-03-15 13:51:57.856,12.2,20.8
2025-03-15 13:51:57.957,23.7,20.8
2025-03-15 13:51:58.057,28.6,20.8
2025-03-15 13:51:58.157,43.1,20.9
2025-03-15 13:51:58.257,18.4,20.8
2025-03-15 13:51:58.357,20.3,20.9
2025-03-15 13:51:58.457,13.3,20.9
2025-03-15 13:51:58.557,20.3,20.9
2025-03-15 13:51:58.657,14.7,20.9
2025-03-15 13:51:58.757,21.5,20.9
2025-03-15 13:51:58.857,10.9,20.9
2025-03-15 13:51:58.958,21.9,20.9
2025-03-15 13:51:59.058,12.8,20.9
2025-03-15 13:51:59.158,22.5,20.9
2025-03-15 13:51:59.258,13.9,20.9
2025-03-15 13:51:59.358,29.3,20.9
2025-03-15 13:51:59.458,34.8,20.9
2025-03-15 13:51:59.558,36.9,20.9
2025-03-15 13:51:59.658,24.4,20.9
2025-03-15 13:51:59.758,22.0,20.9
2025-03-15 13:51:59.859,12.1,20.8
2025-03-15 13:51:59.959,22.8,20.9
2025-03-15 13:52:00.059,14.0,20.9
2025-03-15 13:52:00.159,21.1,20.9
2025-03-15 13:52:00.259,15.9,20.9
2025-03-15 13:52:00.359,20.9,20.9
2025-03-15 13:52:00.459,16.1,20.9
2025-03-15 13:52:00.559,26.9,20.9
2025-03-15 13:52:00.660,18.8,20.9
2025-03-15 13:52:00.760,34.5,20.9
2025-03-15 13:52:00.860,24.7,20.9
2025-03-15 13:52:00.960,22.0,20.9
2025-03-15 13:52:01.060,11.6,20.9
2025-03-15 13:52:01.160,22.0,20.9
2025-03-15 13:52:01.260,12.2,20.9
2025-03-15 13:52:01.360,20.5,20.9
2025-03-15 13:52:01.460,12.8,20.9
2025-03-15 13:52:01.561,21.1,20.9
2025-03-15 13:52:01.661,14.6,20.9
