X_true,Y_true,X_Fake,Y_Fake,Re-Localize_time (ms),Pose Diff,Status
0,0,-0.7774155480946354,-0.6886191540509015,136.5339756011963,1.0385428608127165,Success
0,0,-0.7563022776864439,-0.8691008884165428,157.14120864868164,1.1520978645410844,Success
0,0,0.9740410094552079,0.6723002331918977,157.12618827819824,1.1835300974839635,Success
0,0,-0.910218565502374,0.3088447860219359,1993.8263893127441,0.961188295204501,Success
0,0,-0.4336166357980793,0.9135568197093005,151.23963356018066,1.0112415387424587,Success
0,0,-0.6156991285334421,0.5956380818657872,Timeout,0.8566622096518524,Failed
0,0,0.2782840063654628,-0.08103958017834345,821.7871189117432,0.2898437540370589,Success
0,0,-0.16603766298328337,-0.10816618017963009,180.23395538330078,0.19816263034084552,Success
0,0,0.8015656148805157,-0.9479937770516231,174.6978759765625,1.2414506177401425,Success
0,0,0.39470589849613846,0.48856514266610795,1438.2903575897217,0.6280833105058582,Success
