X_true,Y_true,X_Fake,Y_Fake,Re-Localize_time (ms),Pose Diff,Status
0,0,0.9132083570878771,-0.24337963267721774,66.12038612365723,0.9450836730455336,Success
0,0,-0.9432077524520799,-0.9440677506739068,160.69889068603516,1.3345054447802729,Success
0,0,0.7241777165431071,-0.7209503007101732,153.794527053833,1.0218623690261217,Success
0,0,-0.18378523075201425,-0.8649736955980734,Timeout,0.8842830458168695,Failed
0,0,-0.770546543988025,0.4184857694765469,1697.2389221191406,0.8768536455454051,Success
0,0,-0.24667861178696726,0.5722312240559586,154.13451194763184,0.6231363504865737,Success
0,0,0.4753596580337911,0.07801019687957145,1327.6755809783936,0.48171816999485534,Success
0,0,-0.01598853514498777,-0.6258317479384699,157.73868560791016,0.6260359494340584,Success
0,0,0.665107599484906,0.6889073331102931,2494.4546222686768,0.9575810318222215,Success
0,0,0.9035238495544391,-0.003958368617342112,149.8398780822754,0.9035325203863906,Success
