Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-16 15:29:50.050,17.8,24.8
2025-03-16 15:29:50.152,15.8,24.8
2025-03-16 15:29:50.254,13.5,24.8
2025-03-16 15:29:50.355,14.2,24.8
2025-03-16 15:29:50.456,12.2,24.8
2025-03-16 15:29:50.557,21.8,24.8
2025-03-16 15:29:50.660,26.4,24.8
2025-03-16 15:29:50.761,12.2,24.8
2025-03-16 15:29:50.863,19.6,24.8
2025-03-16 15:29:50.965,11.6,24.8
2025-03-16 15:29:51.066,21.7,24.8
2025-03-16 15:29:51.168,27.9,24.8
2025-03-16 15:29:51.270,32.7,24.8
2025-03-16 15:29:51.372,12.3,24.8
2025-03-16 15:29:51.473,11.4,24.8
2025-03-16 15:29:51.576,9.9,24.8
2025-03-16 15:29:51.678,10.7,24.8
2025-03-16 15:29:51.780,10.0,24.8
2025-03-16 15:29:51.881,11.9,24.8
2025-03-16 15:29:51.982,8.2,24.8
2025-03-16 15:29:52.085,19.0,24.8
2025-03-16 15:29:52.187,24.7,24.8
2025-03-16 15:29:52.288,20.5,24.8
2025-03-16 15:29:52.390,17.3,24.8
2025-03-16 15:29:52.492,29.5,24.8
2025-03-16 15:29:52.593,12.8,24.8
2025-03-16 15:29:52.694,30.7,24.8
2025-03-16 15:29:52.796,31.8,24.8
2025-03-16 15:29:52.897,24.0,24.8
2025-03-16 15:29:52.999,10.1,24.8
2025-03-16 15:29:53.100,12.6,24.8
2025-03-16 15:29:53.202,12.2,24.8
2025-03-16 15:29:53.304,12.5,24.8
2025-03-16 15:29:53.405,8.7,24.8
2025-03-16 15:29:53.507,11.8,24.8
2025-03-16 15:29:53.609,13.4,24.8
2025-03-16 15:29:53.710,11.9,24.8
2025-03-16 15:29:53.811,20.1,24.8
2025-03-16 15:29:53.913,33.3,24.8
2025-03-16 15:29:54.015,46.2,24.8
2025-03-16 15:29:54.117,46.6,24.8
2025-03-16 15:29:54.219,30.7,24.8
2025-03-16 15:29:54.323,39.4,24.8
2025-03-16 15:29:54.426,29.7,24.8
2025-03-16 15:29:54.528,17.8,24.8
2025-03-16 15:29:54.630,15.4,24.8
2025-03-16 15:29:54.732,17.6,24.8
2025-03-16 15:29:54.835,17.8,24.8
2025-03-16 15:29:54.937,16.2,24.8
2025-03-16 15:29:55.039,24.5,24.8
2025-03-16 15:29:55.141,17.1,24.8
2025-03-16 15:29:55.242,22.6,24.9
2025-03-16 15:29:55.344,15.3,24.8
2025-03-16 15:29:55.446,21.5,24.8
2025-03-16 15:29:55.547,11.8,24.8
2025-03-16 15:29:55.649,12.5,24.8
2025-03-16 15:29:55.751,9.3,24.8
2025-03-16 15:29:55.852,12.8,24.8
2025-03-16 15:29:55.953,10.5,24.8
2025-03-16 15:29:56.055,12.7,24.8
2025-03-16 15:29:56.156,12.5,24.8
2025-03-16 15:29:56.258,19.1,24.8
2025-03-16 15:29:56.359,14.8,24.8
2025-03-16 15:29:56.461,17.5,24.8
2025-03-16 15:29:56.563,23.7,24.8
2025-03-16 15:29:56.664,30.6,24.8
2025-03-16 15:29:56.766,13.3,24.9
2025-03-16 15:29:56.868,14.6,24.9
2025-03-16 15:29:56.969,12.5,24.9
2025-03-16 15:29:57.071,13.2,24.9
2025-03-16 15:29:57.173,12.0,24.9
2025-03-16 15:29:57.274,12.7,24.9
2025-03-16 15:29:57.377,12.5,24.9
2025-03-16 15:29:57.478,13.3,24.9
2025-03-16 15:29:57.580,11.9,24.9
2025-03-16 15:29:57.681,18.0,24.9
2025-03-16 15:29:57.782,16.0,24.9
2025-03-16 15:29:57.884,23.4,24.9
2025-03-16 15:29:57.985,33.5,24.9
2025-03-16 15:29:58.087,23.9,24.9
2025-03-16 15:29:58.189,34.8,24.9
2025-03-16 15:29:58.291,28.7,24.9
2025-03-16 15:29:58.393,23.9,24.9
2025-03-16 15:29:58.496,25.0,24.9
2025-03-16 15:29:58.598,17.2,24.9
2025-03-16 15:29:58.700,23.2,24.9
2025-03-16 15:29:58.802,23.9,24.9
2025-03-16 15:29:58.904,32.9,24.9
2025-03-16 15:29:59.006,45.5,24.9
2025-03-16 15:29:59.108,44.9,24.9
2025-03-16 15:29:59.210,32.0,24.9
2025-03-16 15:29:59.311,35.3,24.9
2025-03-16 15:29:59.413,16.0,24.9
2025-03-16 15:29:59.515,19.1,24.9
2025-03-16 15:29:59.617,11.8,24.9
2025-03-16 15:29:59.718,12.8,24.9
2025-03-16 15:29:59.820,10.0,24.9
2025-03-16 15:29:59.921,12.6,24.9
2025-03-16 15:30:00.023,13.5,24.9
2025-03-16 15:30:00.125,15.5,24.9
2025-03-16 15:30:00.226,13.2,24.9
2025-03-16 15:30:00.328,16.8,24.9
2025-03-16 15:30:00.429,19.3,24.9
2025-03-16 15:30:00.531,31.9,24.9
2025-03-16 15:30:00.632,36.5,24.9
2025-03-16 15:30:00.733,40.9,24.9
2025-03-16 15:30:00.835,22.2,24.9
2025-03-16 15:30:00.936,18.1,24.9
2025-03-16 15:30:01.045,12.4,24.9
2025-03-16 15:30:01.147,16.4,24.9
2025-03-16 15:30:01.249,12.4,24.9
2025-03-16 15:30:01.350,15.9,24.9
