Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 13:05:21.540,20.3,21.0
2025-03-15 13:05:21.640,28.9,21.0
2025-03-15 13:05:21.740,36.5,21.0
2025-03-15 13:05:21.840,15.7,21.0
2025-03-15 13:05:21.940,16.8,21.0
2025-03-15 13:05:22.040,12.8,21.0
2025-03-15 13:05:22.140,17.1,21.0
2025-03-15 13:05:22.240,22.8,21.0
2025-03-15 13:05:22.340,18.8,21.0
2025-03-15 13:05:22.440,13.4,21.0
2025-03-15 13:05:22.540,19.4,21.0
2025-03-15 13:05:22.640,17.3,21.0
2025-03-15 13:05:22.741,20.5,21.0
2025-03-15 13:05:22.841,18.6,21.0
2025-03-15 13:05:22.941,24.7,21.0
2025-03-15 13:05:23.041,30.9,21.0
2025-03-15 13:05:23.141,22.8,21.0
2025-03-15 13:05:23.241,13.4,21.0
2025-03-15 13:05:23.341,16.7,21.0
2025-03-15 13:05:23.441,12.2,21.0
2025-03-15 13:05:23.541,16.8,21.0
2025-03-15 13:05:23.641,11.5,21.0
2025-03-15 13:05:23.741,15.0,21.0
2025-03-15 13:05:23.841,13.3,21.0
2025-03-15 13:05:23.941,17.8,21.0
2025-03-15 13:05:24.041,11.6,21.0
2025-03-15 13:05:24.141,16.8,21.0
2025-03-15 13:05:24.242,23.8,21.0
2025-03-15 13:05:24.342,27.7,21.0
2025-03-15 13:05:24.442,11.6,21.0
2025-03-15 13:05:24.542,16.0,21.0
2025-03-15 13:05:24.642,13.4,21.0
2025-03-15 13:05:24.742,16.8,21.0
2025-03-15 13:05:24.842,12.8,21.0
2025-03-15 13:05:24.942,17.4,21.0
2025-03-15 13:05:25.042,12.2,21.0
2025-03-15 13:05:25.142,15.4,21.0
2025-03-15 13:05:25.242,10.9,21.0
2025-03-15 13:05:25.342,16.8,21.0
2025-03-15 13:05:25.442,12.7,21.0
2025-03-15 13:05:25.543,20.0,21.0
2025-03-15 13:05:25.643,27.0,21.0
2025-03-15 13:05:25.743,18.3,21.0
2025-03-15 13:05:25.843,13.9,21.0
2025-03-15 13:05:25.943,16.7,21.0
2025-03-15 13:05:26.043,11.6,21.0
2025-03-15 13:05:26.143,19.0,21.0
2025-03-15 13:05:26.243,12.2,21.0
2025-03-15 13:05:26.343,16.3,21.0
2025-03-15 13:05:26.443,14.5,21.0
2025-03-15 13:05:26.543,17.2,21.0
2025-03-15 13:05:26.643,12.1,21.0
2025-03-15 13:05:26.743,16.1,21.0
2025-03-15 13:05:26.843,20.2,21.0
2025-03-15 13:05:26.944,26.3,21.0
2025-03-15 13:05:27.044,32.3,21.0
2025-03-15 13:05:27.144,32.1,21.0
2025-03-15 13:05:27.244,12.8,21.0
2025-03-15 13:05:27.344,15.6,21.0
2025-03-15 13:05:27.444,12.2,21.0
2025-03-15 13:05:27.544,16.2,21.0
2025-03-15 13:05:27.644,12.8,21.0
2025-03-15 13:05:27.744,18.3,21.0
2025-03-15 13:05:27.844,12.2,21.0
2025-03-15 13:05:27.944,17.9,21.0
2025-03-15 13:05:28.044,15.6,21.0
2025-03-15 13:05:28.144,23.8,21.0
2025-03-15 13:05:28.245,14.5,21.0
2025-03-15 13:05:28.345,32.6,21.0
2025-03-15 13:05:28.445,18.1,21.0
2025-03-15 13:05:28.545,16.9,21.0
2025-03-15 13:05:28.645,12.8,21.0
2025-03-15 13:05:28.745,17.2,21.0
2025-03-15 13:05:28.845,18.2,21.0
2025-03-15 13:05:28.945,15.6,21.0
2025-03-15 13:05:29.045,12.2,21.0
2025-03-15 13:05:29.145,15.4,21.0
2025-03-15 13:05:29.245,12.8,21.0
2025-03-15 13:05:29.345,22.4,21.0
2025-03-15 13:05:29.446,29.5,21.0
2025-03-15 13:05:29.546,39.4,21.0
2025-03-15 13:05:29.646,27.2,21.0
2025-03-15 13:05:29.746,17.3,21.0
2025-03-15 13:05:29.846,12.2,21.0
2025-03-15 13:05:29.946,16.7,21.0
2025-03-15 13:05:30.046,14.0,21.0
2025-03-15 13:05:30.146,17.3,21.0
2025-03-15 13:05:30.246,13.4,21.0
2025-03-15 13:05:30.346,16.2,21.0
2025-03-15 13:05:30.446,12.7,21.0
2025-03-15 13:05:30.546,16.7,21.0
2025-03-15 13:05:30.646,15.6,21.0
2025-03-15 13:05:30.747,26.5,21.0
2025-03-15 13:05:30.847,32.8,21.0
2025-03-15 13:05:30.947,36.5,21.0
2025-03-15 13:05:31.047,15.7,21.0
2025-03-15 13:05:31.147,20.5,21.0
2025-03-15 13:05:31.247,14.5,21.0
2025-03-15 13:05:31.347,16.2,21.0
2025-03-15 13:05:31.447,11.5,21.0
2025-03-15 13:05:31.547,17.2,21.0
2025-03-15 13:05:31.647,11.0,21.0
2025-03-15 13:05:31.747,15.0,21.0
2025-03-15 13:05:31.847,15.2,21.0
2025-03-15 13:05:31.947,16.8,21.0
2025-03-15 13:05:32.047,20.0,21.0
2025-03-15 13:05:32.147,21.8,21.0
2025-03-15 13:05:32.248,29.5,21.0
2025-03-15 13:05:32.348,33.5,21.0
