MCL_time,MCL_X,MCL_Y,Odom_time,Odom_X,Odom_Y,Distance
372.666,0.00038513213566706596,-0.003056144762364006,372.905,0.02131403780733906,2.1633192656936253e-05,0.021154002215991115
372.866,0.00038086721192252994,-0.0030561522828214094,373.005,0.02131118644187755,2.1627455780373768e-05,0.021155400993296547
372.866,0.00038086721192252994,-0.0030561522828214094,373.105,0.02130833150999832,2.1621712063712544e-05,0.021152575604659305
372.966,0.0003765905984174085,-0.0030561598035444594,373.205,0.021305473894023087,2.16159632745588e-05,0.021153979759655175
373.066,0.0003723063461346527,-0.003056167336072772,373.305,0.02130261425815152,2.1610210743934735e-05,0.02115538947690458
373.066,0.0003723063461346527,-0.003056167336072772,373.405,0.021975430896879776,2.2784098552205046e-05,0.02182143286523105
373.266,0.0003633901153504583,-0.0030526069390780335,373.505,0.024610122166614942,2.2698515818141345e-05,0.024440980315992452
373.466,0.0025054121353615005,-0.003179312540731738,373.605,0.029254706728568124,1.173993335546004e-05,0.026938960208711307
373.466,0.0025054121353615005,-0.003179312540731738,373.705,0.0359113286530057,-7.906728857445652e-06,0.03355611826787186
373.566,0.009049764500984676,-0.0030219505628377285,373.805,0.04455386612092772,-4.628066554993001e-05,0.03562858182943669
373.766,0.020466862077797403,-0.002680109701839396,373.905,0.05519701146830778,-0.00011743165709322146,0.034824568847987084
373.766,0.020466862077797403,-0.002680109701839396,374.005,0.06783883084657559,-0.0002114779117679706,0.04743624740580823
373.866,0.036485249517986075,-0.002306691570345191,374.105,0.0824768414726141,-0.00034285920327322555,0.046033500497865296
374.066,0.056752601208593746,-0.002589219853468619,374.205,0.09911067937288066,-0.0005260812118142333,0.042408293137386796
374.066,0.056752601208593746,-0.002589219853468619,374.305,0.11773812820800854,-0.0007461704276534927,0.06101337012968836
374.166,0.08228860638830308,-0.003333398220091342,374.405,0.1383592505807868,-0.0010298105325690832,0.05611794415687563
374.366,0.11076009385682742,-0.0038796168866017285,374.505,0.1609734014177589,-0.001379755081360024,0.05027549666839707
374.366,0.11076009385682742,-0.0038796168866017285,374.605,0.18558740985637925,-0.0017846735826469538,0.07485663636006877
374.466,0.14425864254503823,-0.004515906089560166,374.705,0.21219831547821164,-0.0022792759784127977,0.06797647881819613
374.666,0.1825670464174417,-0.006501495742878925,374.805,0.24080471263752853,-0.0028427750548203137,0.05835248069992801
374.666,0.1825670464174417,-0.006501495742878925,374.905,0.2714101017334508,-0.0034969302710471076,0.08889384619622429
374.766,0.22538336600626777,-0.007834195277030649,375.005,0.3040116409023357,-0.0042373414112846786,0.07871050102027782
374.966,0.2719669240401688,-0.009309633830368818,375.105,0.33862543315034915,-0.004938368399786397,0.06680168260048994
374.966,0.2719669240401688,-0.009309633830368818,375.205,0.37522238216171017,-0.005459833482970413,0.10332720161992295
375.066,0.32367650129216263,-0.007182971443659471,375.305,0.41381868479686007,-0.005789317329078235,0.09015295623985736
375.266,0.3810891183172794,-0.00837076489024586,375.405,0.4544139053532553,-0.006037524343941093,0.07336190022973878
375.266,0.3810891183172794,-0.00837076489024586,375.505,0.49700917678076834,-0.00629204341192515,0.11593869516758902
375.366,0.4407422721567946,-0.008574132031048346,375.605,0.5416211768908461,-0.0065034072635154995,0.10090015521001297
